店,日付,時間,レシート,顧客,商品,大分類,中分類,小分類,細分類,メーカー,ブランド,仕入単価,単価,数量,金額,仕入金額,粗利金額
B,20010515,140531,1000266,00030B,0000540,1,14,1403,140323,1789,178900,286,372,1,372,286,86
B,20010515,140531,1000266,00030B,0000175,1,11,1115,111503,1478,147800,328,427,1,427,328,99
B,20010515,140531,1000266,00030B,0000464,1,11,1102,110297,0542,054202,500,1178,1,1178,500,678
B,20010515,140531,1000266,00030B,0000531,1,11,1117,111701,0158,015803,192,250,5,1250,960,290
B,20010515,140531,1000266,00030B,0000434,1,11,1105,110504,0523,052300,378,492,1,492,378,114
B,20010515,140531,1000266,00030B,0000460,1,14,1406,140661,0597,059700,101,196,1,196,101,95
B,20010515,140531,1000266,00030B,0000520,1,14,1401,140103,0604,060401,388,505,1,505,388,117
B,20010515,140531,1000266,00030B,0000562,1,11,1101,110142,1440,144003,415,540,3,1620,1245,375
B,20010515,140531,1000266,00030B,0000551,1,11,1117,111797,0591,059107,328,522,1,522,328,194
B,20010515,140531,1000266,00030B,0000550,1,13,1301,130131,0320,032001,401,522,1,522,401,121
B,20010515,140531,1000266,00030B,0000413,1,11,1104,110403,0353,035306,286,394,1,394,286,108
B,20010515,164356,1000268,00198B,0000252,1,14,1404,140401,0153,015302,238,310,1,310,238,72
B,20010515,164356,1000268,00198B,0000528,1,11,1107,110721,0547,054700,241,367,1,367,241,126
B,20010515,164356,1000268,00198B,0000188,1,11,1119,111901,1415,141500,251,370,1,370,251,119
B,20010515,164356,1000268,00198B,0000498,1,11,1119,111903,0463,046307,192,250,4,1000,768,232
B,20010515,164356,1000268,00198B,0000540,1,14,1403,140323,1789,178900,286,372,1,372,286,86
B,20010515,164356,1000268,00198B,0000457,1,11,1110,111007,1319,131902,174,268,1,268,174,94
B,20010515,185323,1000269,00294B,0000653,1,11,1115,111597,1013,101301,199,259,3,777,597,180
B,20010515,185323,1000269,00294B,0000311,1,11,1116,111603,1776,177601,339,545,6,3270,2034,1236
B,20010515,185323,1000269,00294B,0000408,1,11,1112,111201,0690,069004,410,533,1,533,410,123
B,20010515,185323,1000269,00294B,0000213,1,11,1118,111805,0823,082303,410,533,1,533,410,123
B,20010515,185323,1000269,00294B,0000474,1,11,1118,111897,1812,181200,190,247,6,1482,1140,342
B,20010515,185323,1000269,00294B,0000287,1,14,1401,140197,1925,192500,148,193,5,965,740,225
B,20010515,185323,1000269,00294B,0000371,1,11,1120,112005,0438,043802,400,520,5,2600,2000,600
B,20010515,185323,1000269,00294B,0000357,1,11,1105,110505,0013,001300,500,650,1,650,500,150
B,20010515,185323,1000269,00294B,0000322,1,13,1303,130303,0606,060602,213,277,1,277,213,64
B,20010515,194815,1000267,00052B,0000618,1,11,1105,110501,0679,067905,528,687,5,3435,2640,795
B,20010515,194815,1000267,00052B,0000395,1,11,1118,111807,1556,155601,293,381,3,1143,879,264
B,20010515,194815,1000267,00052B,0000259,1,11,1106,110697,0061,006101,263,439,6,2634,1578,1056
B,20010515,194815,1000267,00052B,0000386,1,11,1107,110707,1659,165902,232,302,5,1510,1160,350
B,20010515,194815,1000267,00052B,0000361,1,11,1121,112105,0799,079901,339,601,1,601,339,262
B,20010515,194815,1000267,00052B,0000485,1,14,1403,140315,0129,012907,166,216,1,216,166,50
B,20010515,194815,1000267,00052B,0000231,1,12,1297,129797,1878,187801,472,614,1,614,472,142
B,20010515,194815,1000267,00052B,0000493,1,11,1113,111305,1755,175504,274,357,3,1071,822,249
B,20010515,194815,1000267,00052B,0000339,1,11,1105,110501,1285,128501,430,690,1,690,430,260
B,20010515,194815,1000267,00052B,0000408,1,11,1112,111201,0690,069004,410,533,1,533,410,123
B,20010515,194815,1000267,00052B,0000236,1,13,1304,130497,1468,146801,301,392,1,392,301,91
B,20010515,194815,1000267,00052B,0000383,1,11,1103,110301,1919,191900,404,902,1,902,404,498
B,20010515,194815,1000267,00052B,0000343,1,11,1104,110407,0189,018903,384,500,1,500,384,116
B,20010516,123359,1000271,00146B,0000624,1,11,1101,110115,1820,182004,362,471,1,471,362,109
B,20010516,123359,1000271,00146B,0000438,1,14,1403,140309,1100,110001,208,440,1,440,208,232
B,20010516,123359,1000271,00146B,0000438,1,14,1403,140309,1100,110001,208,440,4,1760,832,928
B,20010516,123359,1000271,00146B,0000477,1,11,1104,110411,1463,146303,575,748,1,748,575,173
B,20010516,191510,1000270,00088B,0000301,1,14,1497,149797,1730,173005,154,201,1,201,154,47
B,20010516,191510,1000270,00088B,0000687,1,11,1102,110211,0282,028200,252,328,5,1640,1260,380
B,20010516,191510,1000270,00088B,0000461,1,14,1406,140671,0894,089401,381,496,1,496,381,115
B,20010516,191510,1000270,00088B,0000311,1,11,1116,111603,1776,177601,339,545,1,545,339,206
B,20010516,191510,1000270,00088B,0000578,1,11,1115,111597,0104,010400,266,346,1,346,266,80
B,20010516,191510,1000270,00088B,0000550,1,13,1301,130131,0320,032001,401,522,1,522,401,121
B,20010516,191510,1000270,00088B,0000335,1,11,1101,110103,0485,048500,109,175,1,175,109,66
B,20010516,191510,1000270,00088B,0000498,1,11,1119,111903,0463,046307,192,250,3,750,576,174
B,20010516,191510,1000270,00088B,0000328,1,14,1404,140405,1987,198701,191,249,6,1494,1146,348
B,20010516,191510,1000270,00088B,0000524,1,11,1104,110401,0844,084401,418,544,1,544,418,126
B,20010516,191510,1000270,00088B,0000400,1,11,1112,111209,1444,144403,252,328,1,328,252,76
B,20010516,191510,1000270,00088B,0000482,1,11,1119,111997,0844,084400,285,371,5,1855,1425,430
B,20010516,191510,1000270,00088B,0000561,1,11,1102,110209,0208,020801,308,401,2,802,616,186
B,20010517,105134,1000273,00231B,0000738,1,11,1113,111397,0581,058102,361,470,7,3290,2527,763
B,20010517,105134,1000273,00231B,0000248,1,13,1301,130137,0340,034000,373,526,1,526,373,153
B,20010517,105134,1000273,00231B,0000519,1,13,1301,130129,1427,142700,170,221,1,221,170,51
B,20010517,105134,1000273,00231B,0000534,1,11,1104,110415,1226,122600,374,487,1,487,374,113
B,20010517,173558,1000274,00268B,0000589,1,11,1116,111601,1296,129603,265,345,6,2070,1590,480
B,20010517,173558,1000274,00268B,0000100,1,11,1110,111011,0054,005400,219,285,1,285,219,66
B,20010517,173558,1000274,00268B,0000521,1,11,1103,110303,1080,108004,254,331,1,331,254,77
B,20010517,173558,1000274,00268B,0000586,1,11,1102,110207,1090,109003,317,413,1,413,317,96
B,20010517,173558,1000274,00268B,0000314,1,11,1101,110119,1942,194203,276,359,1,359,276,83
B,20010517,173558,1000274,00268B,0000469,1,11,1113,111303,1417,141703,201,262,5,1310,1005,305
B,20010517,173558,1000274,00268B,0000410,1,11,1121,112197,0701,070100,281,366,1,366,281,85
B,20010517,173558,1000274,00268B,0000522,1,13,1301,130121,1677,167705,261,340,1,340,261,79
B,20010517,181855,1000272,00087B,0000677,1,11,1115,111507,0854,085404,162,211,1,211,162,49
B,20010517,181855,1000272,00087B,0000179,1,14,1403,140309,1551,155101,351,457,1,457,351,106
B,20010517,181855,1000272,00087B,0000415,1,11,1115,111503,1902,190200,357,465,1,465,357,108
B,20010517,181855,1000272,00087B,0000347,1,11,1119,111905,1646,164603,297,485,4,1940,1188,752
B,20010517,181855,1000272,00087B,0000493,1,11,1113,111305,1755,175504,274,467,5,2335,1370,965
B,20010517,181855,1000272,00087B,0000487,1,11,1117,111705,0717,071700,207,270,1,270,207,63
B,20010517,181855,1000272,00087B,0000395,1,11,1118,111807,1556,155601,293,381,1,381,293,88
B,20010517,181855,1000272,00087B,0000455,1,14,1406,140681,0361,036103,376,489,1,489,376,113
B,20010518,102756,1000277,00112B,0000280,1,14,1403,140316,0175,017501,253,329,1,329,253,76
B,20010518,102756,1000277,00112B,0000453,1,14,1403,140307,1143,114302,357,465,1,465,357,108
B,20010518,102756,1000277,00112B,0000247,1,11,1119,111909,1273,127302,335,436,6,2616,2010,606
B,20010518,102756,1000277,00112B,0000426,1,11,1106,110601,1763,176305,177,231,5,1155,885,270
B,20010518,102756,1000277,00112B,0000447,1,11,1105,110511,1574,157403,324,422,3,1266,972,294
B,20010518,102756,1000277,00112B,0000503,1,14,1403,140327,0371,037101,262,341,3,1023,786,237
B,20010518,104618,1000279,00164B,0000338,1,14,1401,140105,1875,187504,331,431,1,431,331,100
B,20010518,104618,1000279,00164B,0000019,1,11,1114,111497,0779,077900,144,188,7,1316,1008,308
B,20010518,104618,1000279,00164B,0000367,1,11,1106,110697,0048,004803,292,485,1,485,292,193
B,20010518,104618,1000279,00164B,0000279,1,11,1121,112107,1886,188601,122,159,1,159,122,37
B,20010518,114038,1000281,00289B,0000398,1,11,1104,110409,1193,119302,471,613,1,613,471,142
B,20010518,114038,1000281,00289B,0000304,1,11,1107,110707,1487,148704,343,446,1,446,343,103
B,20010518,114038,1000281,00289B,0000513,1,11,1110,111001,1955,195503,388,505,5,2525,1940,585
B,20010518,114038,1000281,00289B,0000371,1,11,1120,112005,0438,043802,400,520,1,520,400,120
B,20010518,114038,1000281,00289B,0000405,1,13,1301,130123,1310,131000,408,531,5,2655,2040,615
B,20010518,114038,1000281,00289B,0000503,1,14,1403,140327,0371,037101,262,341,1,341,262,79
B,20010518,114038,1000281,00289B,0000442,1,11,1101,110197,0266,026600,240,379,5,1895,1200,695
B,20010518,133918,1000280,00217B,0000407,1,14,1406,140631,0423,042305,259,337,1,337,259,78
B,20010518,133918,1000280,00217B,0000407,1,14,1406,140631,0423,042305,259,337,1,337,259,78
B,20010518,134858,1000276,00084B,0000635,1,11,1118,111805,0828,082803,291,379,5,1895,1455,440
B,20010518,134858,1000276,00084B,0000221,1,13,1303,130303,1137,113701,422,549,1,549,422,127
B,20010518,134858,1000276,00084B,0000456,1,11,1116,111697,1649,164901,447,582,1,582,447,135
B,20010518,134858,1000276,00084B,0000230,1,11,1121,112111,0312,031203,345,449,1,449,345,104
B,20010518,134858,1000276,00084B,0000082,1,11,1111,111113,1739,173902,147,192,1,192,147,45
B,20010518,143950,1000275,00032B,0000547,1,14,1404,140497,0338,033801,183,238,1,238,183,55
B,20010518,143950,1000275,00032B,0000287,1,14,1401,140197,1925,192500,148,193,1,193,148,45
B,20010518,143950,1000275,00032B,0000439,1,11,1104,110411,1007,100700,187,266,1,266,187,79
B,20010518,143950,1000275,00032B,0000439,1,11,1104,110411,1007,100700,187,266,1,266,187,79
B,20010518,143950,1000275,00032B,0000390,1,11,1117,111797,1943,194300,411,751,1,751,411,340
B,20010518,145747,1000278,00120B,0000135,1,11,1121,112113,1684,168403,355,462,5,2310,1775,535
B,20010518,145747,1000278,00120B,0000385,1,11,1106,110605,1175,117501,278,440,1,440,278,162
B,20010518,145747,1000278,00120B,0000337,1,11,1101,110105,1021,102100,179,233,1,233,179,54
B,20010519,144955,1000283,00190B,0000434,1,11,1105,110504,0523,052300,378,492,5,2460,1890,570
B,20010519,144955,1000283,00190B,0000034,1,11,1104,110401,1649,164903,239,311,5,1555,1195,360
B,20010519,144955,1000283,00190B,0000365,1,14,1401,140111,0769,076900,161,299,1,299,161,138
B,20010519,144955,1000283,00190B,0000329,1,14,1401,140103,0094,009404,288,480,1,480,288,192
B,20010519,144955,1000283,00190B,0000345,1,11,1121,112105,0188,018800,343,446,1,446,343,103
B,20010519,150043,1000282,00171B,0000771,1,11,1105,110511,1546,154601,240,312,3,936,720,216
B,20010519,150043,1000282,00171B,0000514,1,11,1115,111597,0545,054503,103,134,1,134,103,31
B,20010519,150043,1000282,00171B,0000364,1,13,1301,130137,1772,177201,366,526,1,526,366,160
B,20010519,150043,1000282,00171B,0000395,1,11,1118,111807,1556,155601,293,381,1,381,293,88
B,20010519,150043,1000282,00171B,0000341,1,11,1110,111007,1334,133400,122,159,3,477,366,111
B,20010519,150043,1000282,00171B,0000378,1,13,1301,130139,0386,038605,222,289,1,289,222,67
B,20010520,111823,1000287,00121B,0000672,1,13,1301,130123,0546,054605,321,418,1,418,321,97
B,20010520,111823,1000287,00121B,0000481,1,11,1103,110301,1896,189601,98,158,1,158,98,60
B,20010520,111823,1000287,00121B,0000207,1,11,1115,111509,1170,117003,332,548,1,548,332,216
B,20010520,111823,1000287,00121B,0000403,1,11,1120,112097,0465,046500,203,264,1,264,203,61
B,20010520,111823,1000287,00121B,0000326,1,11,1106,110601,1340,134000,416,646,1,646,416,230
B,20010520,111823,1000287,00121B,0000412,1,13,1301,130129,0416,041600,336,437,1,437,336,101
B,20010520,111823,1000287,00121B,0000211,1,14,1404,140497,1634,163400,322,419,1,419,322,97
B,20010520,111823,1000287,00121B,0000315,1,14,1402,140205,0405,040501,290,473,3,1419,870,549
B,20010520,132327,1000284,00032B,0000648,1,11,1106,110601,0952,095201,286,372,1,372,286,86
B,20010520,132327,1000284,00032B,0000390,1,11,1117,111797,1943,194300,411,751,1,751,411,340
B,20010520,132327,1000284,00032B,0000313,1,11,1119,111997,1378,137803,185,294,1,294,185,109
B,20010520,132327,1000284,00032B,0000520,1,14,1401,140103,0604,060401,388,505,1,505,388,117
B,20010520,132327,1000284,00032B,0000352,1,11,1101,110125,1322,132200,345,511,6,3066,2070,996
B,20010520,132327,1000284,00032B,0000539,1,11,1111,111107,1835,183504,185,241,1,241,185,56
B,20010520,132327,1000284,00032B,0000376,1,11,1119,111905,0346,034600,359,467,4,1868,1436,432
B,20010520,132327,1000284,00032B,0000395,1,11,1118,111807,1556,155601,293,381,1,381,293,88
B,20010520,132327,1000284,00032B,0000332,1,11,1107,110721,0550,055003,354,696,1,696,354,342
B,20010520,132327,1000284,00032B,0000435,1,11,1101,110129,0522,052203,256,333,1,333,256,77
B,20010520,132327,1000284,00032B,0000306,1,13,1301,130135,0536,053604,288,537,5,2685,1440,1245
B,20010520,133719,1000288,00147B,0000396,1,14,1401,140103,1489,148900,404,526,1,526,404,122
B,20010520,133719,1000288,00147B,0000210,1,11,1107,110797,1489,148902,465,605,1,605,465,140
B,20010520,133719,1000288,00147B,0000247,1,11,1119,111909,1273,127302,335,436,1,436,335,101
B,20010520,182733,1000285,00034B,0000693,1,11,1115,111511,0119,011903,225,293,1,293,225,68
B,20010520,182733,1000285,00034B,0000475,1,11,1101,110135,1067,106705,243,404,1,404,243,161
B,20010520,182733,1000285,00034B,0000253,1,11,1121,112101,0412,041201,289,376,1,376,289,87
B,20010520,182733,1000285,00034B,0000420,1,11,1102,110211,0376,037601,255,439,1,439,255,184
B,20010520,182733,1000285,00034B,0000134,1,14,1406,140671,0024,002400,393,511,1,511,393,118
B,20010520,182733,1000285,00034B,0000467,1,11,1101,110115,0508,050800,173,274,3,822,519,303
B,20010520,182733,1000285,00034B,0000433,1,14,1497,149797,0227,022700,416,541,1,541,416,125
B,20010520,182733,1000285,00034B,0000384,1,14,1402,140205,0556,055600,286,409,1,409,286,123
B,20010520,182733,1000285,00034B,0000511,1,11,1110,111097,1883,188302,311,405,1,405,311,94
B,20010520,182733,1000285,00034B,0000502,1,11,1107,110703,0725,072501,110,162,1,162,110,52
B,20010520,182733,1000285,00034B,0000434,1,11,1105,110504,0523,052300,378,492,1,492,378,114
B,20010520,182733,1000285,00034B,0000389,1,13,1302,130297,0712,071201,379,493,1,493,379,114
B,20010520,182733,1000285,00034B,0000478,1,11,1101,110125,0807,080700,121,158,1,158,121,37
B,20010520,193154,1000286,00063B,0000646,1,13,1302,130205,1380,138005,393,511,1,511,393,118
B,20010520,193154,1000286,00063B,0000296,1,11,1121,112101,1083,108300,408,531,1,531,408,123
B,20010520,193154,1000286,00063B,0000557,1,13,1301,130125,1921,192103,261,340,1,340,261,79
B,20010520,193154,1000286,00063B,0000617,1,12,1201,120197,0573,057301,450,585,1,585,450,135
B,20010520,193154,1000286,00063B,0000337,1,11,1101,110105,1021,102100,179,233,1,233,179,54
B,20010520,193154,1000286,00063B,0000468,1,11,1101,110133,0319,031904,393,511,1,511,393,118
B,20010520,193154,1000286,00063B,0000381,1,11,1113,111397,0678,067801,292,380,1,380,292,88
B,20010520,193154,1000286,00063B,0000460,1,14,1406,140661,0597,059700,101,196,5,980,505,475
B,20010520,193154,1000286,00063B,0000317,1,11,1119,111907,0623,062301,357,465,7,3255,2499,756
B,20010520,193154,1000286,00063B,0000387,1,14,1403,140325,1291,129100,269,350,1,350,269,81
B,20010520,193154,1000286,00063B,0000017,1,11,1101,110135,0054,005404,422,549,1,549,422,127
B,20010521,101348,1000293,00230B,0000445,1,11,1119,111901,0621,062100,357,541,1,541,357,184
B,20010521,101348,1000293,00230B,0000356,1,11,1108,110802,0751,075103,181,282,1,282,181,101
B,20010521,101348,1000293,00230B,0000537,1,13,1301,130135,0596,059601,298,607,1,607,298,309
B,20010521,101348,1000293,00230B,0000232,1,11,1116,111603,1347,134702,253,469,1,469,253,216
B,20010521,101348,1000293,00230B,0000559,1,11,1105,110511,1624,162401,402,523,1,523,402,121
B,20010521,102146,1000294,00251B,0000088,1,11,1108,110805,0716,071600,455,592,4,2368,1820,548
B,20010521,102146,1000294,00251B,0000471,1,11,1115,111511,1361,136102,275,433,1,433,275,158
B,20010521,102146,1000294,00251B,0000372,1,11,1101,110131,0569,056902,467,608,1,608,467,141
B,20010521,102146,1000294,00251B,0000453,1,14,1403,140307,1143,114302,357,465,5,2325,1785,540
B,20010521,102146,1000294,00251B,0000328,1,14,1404,140405,1987,198701,191,249,1,249,191,58
B,20010521,102146,1000294,00251B,0000418,1,11,1105,110501,1844,184400,197,257,1,257,197,60
B,20010521,103658,1000291,00170B,0000683,1,11,1115,111505,1015,101501,190,247,1,247,190,57
B,20010521,103658,1000291,00170B,0000287,1,14,1401,140197,1925,192500,148,193,1,193,148,45
B,20010521,103658,1000291,00170B,0000660,1,14,1401,140109,0369,036901,275,358,4,1432,1100,332
B,20010521,103658,1000291,00170B,0000382,1,11,1119,111905,1336,133601,282,367,1,367,282,85
B,20010521,103658,1000291,00170B,0000290,1,13,1304,130497,1686,168602,404,526,1,526,404,122
B,20010521,122336,1000292,00223B,0000486,1,11,1108,110801,1315,131504,208,337,1,337,208,129
B,20010521,122336,1000292,00223B,0000367,1,11,1106,110697,0048,004803,292,485,1,485,292,193
B,20010521,122336,1000292,00223B,0000536,1,11,1113,111307,1083,108301,206,331,1,331,206,125
B,20010521,122336,1000292,00223B,0000526,1,14,1403,140317,1788,178802,346,450,5,2250,1730,520
B,20010521,122336,1000292,00223B,0000509,1,13,1301,130125,1301,130103,445,685,5,3425,2225,1200
B,20010521,122336,1000292,00223B,0000502,1,11,1107,110703,0725,072501,110,162,1,162,110,52
B,20010521,122336,1000292,00223B,0000543,1,14,1404,140403,0939,093900,274,357,5,1785,1370,415
B,20010521,153947,1000289,00084B,0000628,1,11,1119,111907,1221,122101,403,524,1,524,403,121
B,20010521,153947,1000289,00084B,0000376,1,11,1119,111905,0346,034600,359,467,1,467,359,108
B,20010521,153947,1000289,00084B,0000616,1,14,1406,140631,0189,018900,335,436,7,3052,2345,707
B,20010521,153947,1000289,00084B,0000294,1,14,1406,140681,0694,069401,236,361,1,361,236,125
B,20010521,153947,1000289,00084B,0000280,1,14,1403,140316,0175,017501,253,329,1,329,253,76
B,20010521,153947,1000289,00084B,0000239,1,11,1104,110497,0781,078100,225,293,1,293,225,68
B,20010521,153947,1000289,00084B,0000284,1,13,1301,130133,1056,105604,132,172,1,172,132,40
B,20010521,153947,1000289,00084B,0000157,1,11,1116,111603,0997,099702,362,471,1,471,362,109
B,20010521,171442,1000290,00104B,0000453,1,14,1403,140307,1143,114302,357,465,1,465,357,108
B,20010521,171442,1000290,00104B,0000577,1,11,1115,111511,1880,188002,160,328,5,1640,800,840
B,20010521,171442,1000290,00104B,0000355,1,14,1403,140309,0585,058501,336,550,1,550,336,214
B,20010521,171442,1000290,00104B,0000494,1,11,1110,111009,1720,172003,236,307,6,1842,1416,426
B,20010521,171442,1000290,00104B,0000297,1,11,1112,111211,0192,019200,426,554,1,554,426,128
B,20010521,171442,1000290,00104B,0000478,1,11,1101,110125,0807,080700,121,158,6,948,726,222
B,20010521,171442,1000290,00104B,0000371,1,11,1120,112005,0438,043802,400,520,1,520,400,120
B,20010521,171442,1000290,00104B,0000505,1,11,1108,110803,0085,008500,194,315,1,315,194,121
B,20010521,171442,1000290,00104B,0000376,1,11,1119,111905,0346,034600,359,467,1,467,359,108
B,20010522,170000,1000295,00082B,0000726,1,11,1101,110142,0824,082403,196,255,6,1530,1176,354
B,20010522,170000,1000295,00082B,0000471,1,11,1115,111511,1361,136102,275,433,5,2165,1375,790
B,20010522,170000,1000295,00082B,0000257,1,11,1112,111209,1400,140000,379,493,1,493,379,114
