店,日付,時間,レシート,顧客,商品,大分類,中分類,小分類,細分類,メーカー,ブランド,仕入単価,単価,数量,金額,仕入金額,粗利金額,年月
D,20010711,114333,1000414,00254D,0000414,1,11,1117,111701,1705,170501,310,743,1,743,310,433,20017
A,20010711,112326,1000438,00190A,0000522,1,13,1301,130121,1677,167705,261,464,1,464,261,203,20017
B,20010711,112326,1000481,00190B,0000449,1,14,1406,140631,1215,121503,322,419,1,419,322,97,20017
C,20010711,192244,1000396,00177C,0000636,1,11,1110,111007,0960,096002,250,325,3,975,750,225,20017
D,20010711,114333,1000414,00254D,0000323,1,14,1406,140697,1714,171400,327,823,1,823,327,496,20017
A,20010711,114333,1000440,00254A,0000258,1,11,1105,110505,1021,102101,170,290,1,290,170,120,20017
B,20010711,114333,1000483,00254B,0000330,1,11,1121,112197,0068,006801,377,491,1,491,377,114,20017
C,20010711,192244,1000396,00177C,0000321,1,13,1301,130129,0971,097100,214,279,1,279,214,65,20017
D,20010711,114333,1000414,00254D,0000471,1,11,1115,111511,1361,136102,275,358,1,358,275,83,20017
A,20010711,114333,1000440,00254A,0000414,1,11,1117,111701,1705,170501,310,403,1,403,310,93,20017
B,20010711,114333,1000483,00254B,0000471,1,11,1115,111511,1361,136102,275,602,1,602,275,327,20017
C,20010711,192244,1000396,00177C,0000418,1,11,1105,110501,1844,184400,197,257,1,257,197,60,20017
D,20010711,114333,1000414,00254D,0000330,1,11,1121,112197,0068,006801,377,733,1,733,377,356,20017
A,20010711,114333,1000440,00254A,0000349,1,13,1301,130198,1017,101703,247,426,1,426,247,179,20017
B,20010711,114333,1000483,00254B,0000258,1,11,1105,110505,1021,102101,170,221,1,221,170,51,20017
C,20010711,192244,1000396,00177C,0000658,1,11,1106,110601,0533,053304,216,281,1,281,216,65,20017
D,20010711,114333,1000414,00254D,0000543,1,14,1404,140403,0939,093900,274,357,6,2142,1644,498,20017
A,20010711,114333,1000440,00254A,0000477,1,11,1104,110411,1463,146303,575,1006,1,1006,575,431,20017
B,20010711,114333,1000483,00254B,0000543,1,14,1404,140403,0939,093900,274,357,1,357,274,83,20017
C,20010711,192244,1000396,00177C,0000323,1,14,1406,140697,1714,171400,327,619,1,619,327,292,20017
D,20010711,114333,1000414,00254D,0000360,1,11,1119,111905,1327,132705,235,306,1,306,235,71,20017
A,20010711,114333,1000440,00254A,0000323,1,14,1406,140697,1714,171400,327,525,1,525,327,198,20017
B,20010711,114333,1000483,00254B,0000323,1,14,1406,140697,1714,171400,327,445,1,445,327,118,20017
C,20010711,192244,1000396,00177C,0000471,1,11,1115,111511,1361,136102,275,358,1,358,275,83,20017
D,20010711,114333,1000414,00254D,0000477,1,11,1104,110411,1463,146303,575,748,1,748,575,173,20017
A,20010711,114333,1000440,00254A,0000543,1,14,1404,140403,0939,093900,274,503,1,503,274,229,20017
B,20010711,114333,1000483,00254B,0000477,1,11,1104,110411,1463,146303,575,748,1,748,575,173,20017
C,20010711,192244,1000396,00177C,0000366,1,14,1403,140315,1610,161001,237,309,1,309,237,72,20017
D,20010711,114333,1000414,00254D,0000258,1,11,1105,110505,1021,102101,170,221,1,221,170,51,20017
A,20010711,114333,1000440,00254A,0000360,1,11,1119,111905,1327,132705,235,306,1,306,235,71,20017
B,20010711,114333,1000483,00254B,0000349,1,13,1301,130198,1017,101703,247,322,3,966,741,225,20017
C,20010711,192244,1000396,00177C,0000401,1,11,1121,112105,1216,121600,265,345,1,345,265,80,20017
D,20010711,192244,1000411,00177D,0000401,1,11,1121,112105,1216,121600,265,345,5,1725,1325,400,20017
A,20010711,114333,1000440,00254A,0000471,1,11,1115,111511,1361,136102,275,358,6,2148,1650,498,20017
B,20010711,192244,1000480,00177B,0000381,1,11,1113,111397,0678,067801,292,454,1,454,292,162,20017
C,20010711,192244,1000396,00177C,0000455,1,14,1406,140681,0361,036103,376,489,1,489,376,113,20017
D,20010711,192244,1000411,00177D,0000321,1,13,1301,130129,0971,097100,214,327,3,981,642,339,20017
A,20010711,114333,1000440,00254A,0000330,1,11,1121,112197,0068,006801,377,491,1,491,377,114,20017
B,20010711,114333,1000483,00254B,0000360,1,11,1119,111905,1327,132705,235,434,1,434,235,199,20017
C,20010711,192244,1000396,00177C,0000381,1,11,1113,111397,0678,067801,292,380,1,380,292,88,20017
D,20010711,112156,1000413,00192D,0000354,1,11,1112,111211,0869,086900,188,245,1,245,188,57,20017
A,20010711,174705,1000441,00269A,0000442,1,11,1101,110197,0266,026600,240,607,1,607,240,367,20017
B,20010711,174705,1000484,00269B,0000442,1,11,1101,110197,0266,026600,240,379,1,379,240,139,20017
D,20010711,192244,1000411,00177D,0000366,1,14,1403,140315,1610,161001,237,368,1,368,237,131,20017
A,20010711,174705,1000441,00269A,0000355,1,14,1403,140309,0585,058501,336,437,5,2185,1680,505,20017
B,20010711,174705,1000484,00269B,0000378,1,13,1301,130139,0386,038605,222,488,1,488,222,266,20017
D,20010711,192244,1000411,00177D,0000658,1,11,1106,110601,0533,053304,216,281,1,281,216,65,20017
A,20010711,174705,1000441,00269A,0000442,1,11,1101,110197,0266,026600,240,607,1,607,240,367,20017
B,20010711,174705,1000484,00269B,0000442,1,11,1101,110197,0266,026600,240,379,6,2274,1440,834,20017
D,20010711,192244,1000411,00177D,0000381,1,11,1113,111397,0678,067801,292,380,4,1520,1168,352,20017
A,20010711,174705,1000441,00269A,0000313,1,11,1119,111997,1378,137803,185,386,1,386,185,201,20017
B,20010711,174705,1000484,00269B,0000355,1,14,1403,140309,0585,058501,336,671,1,671,336,335,20017
D,20010711,192244,1000411,00177D,0000471,1,11,1115,111511,1361,136102,275,358,1,358,275,83,20017
A,20010711,174705,1000441,00269A,0000378,1,13,1301,130139,0386,038605,222,437,5,2185,1110,1075,20017
B,20010711,174705,1000484,00269B,0000188,1,11,1119,111901,1415,141500,251,370,1,370,251,119,20017
D,20010711,192244,1000411,00177D,0000323,1,14,1406,140697,1714,171400,327,823,1,823,327,496,20017
A,20010711,174705,1000441,00269A,0000371,1,11,1120,112005,0438,043802,400,693,5,3465,2000,1465,20017
B,20010711,174705,1000484,00269B,0000313,1,11,1119,111997,1378,137803,185,294,1,294,185,109,20017
D,20010711,192244,1000411,00177D,0000418,1,11,1105,110501,1844,184400,197,310,1,310,197,113,20017
A,20010711,174705,1000441,00269A,0000188,1,11,1119,111901,1415,141500,251,418,1,418,251,167,20017
B,20010711,174705,1000484,00269B,0000371,1,11,1120,112005,0438,043802,400,635,1,635,400,235,20017
D,20010711,192244,1000411,00177D,0000455,1,14,1406,140681,0361,036103,376,489,1,489,376,113,20017
A,20010711,192244,1000437,00177A,0000418,1,11,1105,110501,1844,184400,197,311,4,1244,788,456,20017
B,20010711,192244,1000480,00177B,0000658,1,11,1106,110601,0533,053304,216,334,1,334,216,118,20017
D,20010711,192244,1000411,00177D,0000636,1,11,1110,111007,0960,096002,250,325,1,325,250,75,20017
A,20010711,192244,1000437,00177A,0000381,1,11,1113,111397,0678,067801,292,457,1,457,292,165,20017
B,20010711,192244,1000480,00177B,0000401,1,11,1121,112105,1216,121600,265,345,1,345,265,80,20017
D,20010711,112326,1000412,00190D,0000522,1,13,1301,130121,1677,167705,261,340,5,1700,1305,395,20017
A,20010711,192244,1000437,00177A,0000636,1,11,1110,111007,0960,096002,250,325,6,1950,1500,450,20017
B,20010711,192244,1000480,00177B,0000366,1,14,1403,140315,1610,161001,237,309,1,309,237,72,20017
A,20010711,192244,1000437,00177A,0000321,1,13,1301,130129,0971,097100,214,279,1,279,214,65,20017
B,20010711,192244,1000480,00177B,0000636,1,11,1110,111007,0960,096002,250,325,5,1625,1250,375,20017
A,20010711,192244,1000437,00177A,0000471,1,11,1115,111511,1361,136102,275,358,1,358,275,83,20017
B,20010711,192244,1000480,00177B,0000418,1,11,1105,110501,1844,184400,197,257,5,1285,985,300,20017
A,20010711,192244,1000437,00177A,0000366,1,14,1403,140315,1610,161001,237,309,7,2163,1659,504,20017
B,20010711,192244,1000480,00177B,0000321,1,13,1301,130129,0971,097100,214,365,1,365,214,151,20017
A,20010711,192244,1000437,00177A,0000455,1,14,1406,140681,0361,036103,376,489,6,2934,2256,678,20017
B,20010711,192244,1000480,00177B,0000471,1,11,1115,111511,1361,136102,275,602,5,3010,1375,1635,20017
A,20010711,192244,1000437,00177A,0000323,1,14,1406,140697,1714,171400,327,525,1,525,327,198,20017
B,20010711,192244,1000480,00177B,0000323,1,14,1406,140697,1714,171400,327,445,1,445,327,118,20017
A,20010711,192244,1000437,00177A,0000658,1,11,1106,110601,0533,053304,216,281,1,281,216,65,20017
B,20010711,192244,1000480,00177B,0000455,1,14,1406,140681,0361,036103,376,489,1,489,376,113,20017
A,20010711,192244,1000437,00177A,0000401,1,11,1121,112105,1216,121600,265,345,5,1725,1325,400,20017
B,20010711,114333,1000483,00254B,0000414,1,11,1117,111701,1705,170501,310,510,1,510,310,200,20017
C,20010712,113527,1000399,00047C,0000628,1,11,1119,111907,1221,122101,403,524,1,524,403,121,20017
B,20010712,113527,1000485,00047B,0000296,1,11,1121,112101,1083,108300,408,531,1,531,408,123,20017
A,20010712,113527,1000442,00047A,0000538,1,14,1401,140197,0255,025502,323,420,1,420,323,97,20017
B,20010712,113527,1000485,00047B,0000628,1,11,1119,111907,1221,122101,403,524,3,1572,1209,363,20017
C,20010712,113527,1000399,00047C,0000245,1,14,1402,140209,1505,150502,354,461,1,461,354,107,20017
B,20010712,113527,1000485,00047B,0000322,1,13,1303,130303,0606,060602,213,277,1,277,213,64,20017
A,20010712,113527,1000442,00047A,0000245,1,14,1402,140209,1505,150502,354,461,1,461,354,107,20017
B,20010712,113527,1000485,00047B,0000245,1,14,1402,140209,1505,150502,354,461,5,2305,1770,535,20017
C,20010712,113527,1000399,00047C,0000397,1,11,1105,110517,0191,019104,212,339,1,339,212,127,20017
B,20010712,113527,1000485,00047B,0000366,1,14,1403,140315,1610,161001,237,309,1,309,237,72,20017
A,20010712,113527,1000442,00047A,0000628,1,11,1119,111907,1221,122101,403,632,1,632,403,229,20017
B,20010712,113527,1000485,00047B,0000538,1,14,1401,140197,0255,025502,323,581,1,581,323,258,20017
C,20010712,113527,1000399,00047C,0000366,1,14,1403,140315,1610,161001,237,309,1,309,237,72,20017
B,20010712,114849,1000488,00292B,0000568,1,11,1111,111113,0463,046305,81,106,1,106,81,25,20017
A,20010712,113527,1000442,00047A,0000397,1,11,1105,110517,0191,019104,212,556,2,1112,424,688,20017
B,20010712,113527,1000485,00047B,0000397,1,11,1105,110517,0191,019104,212,612,6,3672,1272,2400,20017
C,20010712,113527,1000399,00047C,0000538,1,14,1401,140197,0255,025502,323,420,1,420,323,97,20017
B,20010712,114849,1000488,00292B,0000432,1,11,1105,110509,1258,125804,331,522,1,522,331,191,20017
A,20010712,113527,1000442,00047A,0000366,1,14,1403,140315,1610,161001,237,309,1,309,237,72,20017
D,20010712,113527,1000415,00047D,0000628,1,11,1119,111907,1221,122101,403,524,1,524,403,121,20017
C,20010712,113527,1000399,00047C,0000322,1,13,1303,130303,0606,060602,213,463,1,463,213,250,20017
B,20010712,114849,1000488,00292B,0000194,1,11,1121,112111,0321,032101,246,320,1,320,246,74,20017
A,20010712,113527,1000442,00047A,0000322,1,13,1303,130303,0606,060602,213,277,6,1662,1278,384,20017
D,20010712,113527,1000415,00047D,0000397,1,11,1105,110517,0191,019104,212,383,1,383,212,171,20017
C,20010712,113527,1000399,00047C,0000296,1,11,1121,112101,1083,108300,408,617,7,4319,2856,1463,20017
B,20010712,114849,1000488,00292B,0000756,1,11,1197,119797,1024,102400,206,268,1,268,206,62,20017
A,20010712,113527,1000442,00047A,0000296,1,11,1121,112101,1083,108300,408,531,1,531,408,123,20017
D,20010712,113527,1000415,00047D,0000296,1,11,1121,112101,1083,108300,408,531,1,531,408,123,20017
C,20010712,115546,1000401,00126C,0000459,1,11,1115,111509,1669,166901,358,466,3,1398,1074,324,20017
B,20010712,114849,1000488,00292B,0000446,1,11,1115,111503,0931,093101,328,427,1,427,328,99,20017
A,20010712,115546,1000444,00126A,0000481,1,11,1103,110301,1896,189601,98,156,1,156,98,58,20017
D,20010712,113527,1000415,00047D,0000538,1,14,1401,140197,0255,025502,323,420,1,420,323,97,20017
C,20010712,115546,1000401,00126C,0000481,1,11,1103,110301,1896,189601,98,128,5,640,490,150,20017
B,20010712,114849,1000488,00292B,0000363,1,11,1104,110409,0649,064905,435,810,5,4050,2175,1875,20017
A,20010712,115546,1000444,00126A,0000419,1,11,1112,111211,0736,073600,296,591,1,591,296,295,20017
D,20010712,113527,1000415,00047D,0000322,1,13,1303,130303,0606,060602,213,409,1,409,213,196,20017
C,20010712,115546,1000401,00126C,0000419,1,11,1112,111211,0736,073600,296,488,6,2928,1776,1152,20017
B,20010712,114849,1000488,00292B,0000597,1,14,1406,140601,0266,026601,89,140,1,140,89,51,20017
A,20010712,115546,1000444,00126A,0000459,1,11,1115,111509,1669,166901,358,466,1,466,358,108,20017
D,20010712,115546,1000417,00126D,0000459,1,11,1115,111509,1669,166901,358,466,1,466,358,108,20017
C,20010712,133630,1000400,00082C,0000306,1,13,1301,130135,0536,053604,288,488,3,1464,864,600,20017
B,20010712,114849,1000488,00292B,0000489,1,11,1120,112003,1668,166803,196,279,5,1395,980,415,20017
A,20010712,133630,1000443,00082A,0000306,1,13,1301,130135,0536,053604,288,375,1,375,288,87,20017
D,20010712,115546,1000417,00126D,0000419,1,11,1112,111211,0736,073600,296,385,1,385,296,89,20017
C,20010712,133630,1000400,00082C,0000413,1,11,1104,110403,0353,035306,286,372,6,2232,1716,516,20017
B,20010712,114849,1000488,00292B,0000720,1,11,1121,112101,1188,118800,398,518,1,518,398,120,20017
A,20010712,133630,1000443,00082A,0000413,1,11,1104,110403,0353,035306,286,420,1,420,286,134,20017
D,20010712,133630,1000416,00082D,0000413,1,11,1104,110403,0353,035306,286,372,5,1860,1430,430,20017
C,20010712,133630,1000400,00082C,0000269,1,11,1102,110205,1566,156600,292,380,6,2280,1752,528,20017
B,20010712,114849,1000488,00292B,0000406,1,11,1106,110603,1789,178902,485,631,1,631,485,146,20017
A,20010712,133630,1000443,00082A,0000269,1,11,1102,110205,1566,156600,292,380,1,380,292,88,20017
D,20010712,133630,1000416,00082D,0000306,1,13,1301,130135,0536,053604,288,375,1,375,288,87,20017
C,20010712,133630,1000400,00082C,0000510,1,11,1112,111209,1148,114804,324,422,5,2110,1620,490,20017
B,20010712,115546,1000487,00126B,0000419,1,11,1112,111211,0736,073600,296,385,1,385,296,89,20017
A,20010712,133630,1000443,00082A,0000517,1,11,1197,119705,1151,115102,424,660,1,660,424,236,20017
D,20010712,133630,1000416,00082D,0000510,1,11,1112,111209,1148,114804,324,652,1,652,324,328,20017
C,20010712,133630,1000400,00082C,0000368,1,13,1301,130139,0054,005401,335,436,2,872,670,202,20017
B,20010712,115546,1000487,00126B,0000459,1,11,1115,111509,1669,166901,358,505,1,505,358,147,20017
A,20010712,133630,1000443,00082A,0000368,1,13,1301,130139,0054,005401,335,436,1,436,335,101,20017
D,20010712,113527,1000415,00047D,0000245,1,14,1402,140209,1505,150502,354,461,1,461,354,107,20017
C,20010712,133630,1000400,00082C,0000517,1,11,1197,119705,1151,115102,424,552,1,552,424,128,20017
B,20010712,115546,1000487,00126B,0000481,1,11,1103,110301,1896,189601,98,186,1,186,98,88,20017
A,20010712,133630,1000443,00082A,0000510,1,11,1112,111209,1148,114804,324,422,1,422,324,98,20017
D,20010712,133630,1000416,00082D,0000517,1,11,1197,119705,1151,115102,424,786,1,786,424,362,20017
B,20010712,133630,1000486,00082B,0000306,1,13,1301,130135,0536,053604,288,649,1,649,288,361,20017
D,20010712,133630,1000416,00082D,0000368,1,13,1301,130139,0054,005401,335,436,6,2616,2010,606,20017
B,20010712,133630,1000486,00082B,0000510,1,11,1112,111209,1148,114804,324,422,5,2110,1620,490,20017
D,20010712,113527,1000415,00047D,0000366,1,14,1403,140315,1610,161001,237,368,1,368,237,131,20017
B,20010712,133630,1000486,00082B,0000368,1,13,1301,130139,0054,005401,335,436,1,436,335,101,20017
D,20010712,115546,1000417,00126D,0000481,1,11,1103,110301,1896,189601,98,128,1,128,98,30,20017
B,20010712,133630,1000486,00082B,0000413,1,11,1104,110403,0353,035306,286,599,1,599,286,313,20017
D,20010712,133630,1000416,00082D,0000269,1,11,1102,110205,1566,156600,292,380,1,380,292,88,20017
B,20010712,133630,1000486,00082B,0000269,1,11,1102,110205,1566,156600,292,380,1,380,292,88,20017
B,20010712,133630,1000486,00082B,0000517,1,11,1197,119705,1151,115102,424,813,1,813,424,389,20017
C,20010713,091450,1000404,00088C,0000657,1,11,1113,111301,0484,048401,257,335,1,335,257,78,20017
A,20010713,091450,1000447,00088A,0000384,1,14,1402,140205,0556,055600,286,372,1,372,286,86,20017
D,20010713,091450,1000420,00088D,0000257,1,11,1112,111209,1400,140000,379,493,1,493,379,114,20017
B,20010713,091450,1000491,00088B,0000657,1,11,1113,111301,0484,048401,257,335,1,335,257,78,20017
C,20010713,091450,1000404,00088C,0000257,1,11,1112,111209,1400,140000,379,834,1,834,379,455,20017
A,20010713,091450,1000447,00088A,0000426,1,11,1106,110601,1763,176305,177,380,1,380,177,203,20017
D,20010713,091450,1000420,00088D,0000407,1,14,1406,140631,0423,042305,259,337,1,337,259,78,20017
B,20010713,091450,1000491,00088B,0000257,1,11,1112,111209,1400,140000,379,689,1,689,379,310,20017
C,20010713,091450,1000404,00088C,0000407,1,14,1406,140631,0423,042305,259,417,1,417,259,158,20017
A,20010713,091450,1000447,00088A,0000257,1,11,1112,111209,1400,140000,379,693,1,693,379,314,20017
D,20010713,091450,1000420,00088D,0000426,1,11,1106,110601,1763,176305,177,231,1,231,177,54,20017
B,20010713,091450,1000491,00088B,0000384,1,14,1402,140205,0556,055600,286,409,1,409,286,123,20017
C,20010713,091450,1000404,00088C,0000426,1,11,1106,110601,1763,176305,177,268,1,268,177,91,20017
A,20010713,091450,1000447,00088A,0000482,1,11,1119,111997,0844,084400,285,371,7,2597,1995,602,20017
D,20010713,091450,1000420,00088D,0000482,1,11,1119,111997,0844,084400,285,408,3,1224,855,369,20017
B,20010713,091450,1000491,00088B,0000426,1,11,1106,110601,1763,176305,177,282,1,282,177,105,20017
C,20010713,091450,1000404,00088C,0000384,1,14,1402,140205,0556,055600,286,400,1,400,286,114,20017
A,20010713,091450,1000447,00088A,0000657,1,11,1113,111301,0484,048401,257,451,1,451,257,194,20017
D,20010713,101356,1000419,00053D,0000209,1,11,1197,119705,0147,014701,292,380,1,380,292,88,20017
B,20010713,091450,1000491,00088B,0000482,1,11,1119,111997,0844,084400,285,371,1,371,285,86,20017
C,20010713,091450,1000404,00088C,0000482,1,11,1119,111997,0844,084400,285,499,1,499,285,214,20017
A,20010713,091450,1000447,00088A,0000407,1,14,1406,140631,0423,042305,259,391,1,391,259,132,20017
D,20010713,101356,1000419,00053D,0000431,1,11,1101,110129,1705,170502,207,270,5,1350,1035,315,20017
B,20010713,091450,1000491,00088B,0000407,1,14,1406,140631,0423,042305,259,381,1,381,259,122,20017
C,20010713,101356,1000403,00053C,0000302,1,11,1108,110801,0136,013601,251,455,1,455,251,204,20017
A,20010713,101356,1000446,00053A,0000169,1,14,1403,140323,1817,181705,86,137,1,137,86,51,20017
D,20010713,101356,1000419,00053D,0000169,1,14,1403,140323,1817,181705,86,112,1,112,86,26,20017
B,20010713,101356,1000490,00053B,0000169,1,14,1403,140323,1817,181705,86,112,5,560,430,130,20017
C,20010713,101356,1000403,00053C,0000405,1,13,1301,130123,1310,131000,408,623,6,3738,2448,1290,20017
A,20010713,101356,1000446,00053A,0000431,1,11,1101,110129,1705,170502,207,506,6,3036,1242,1794,20017
D,20010713,101356,1000419,00053D,0000405,1,13,1301,130123,1310,131000,408,628,1,628,408,220,20017
B,20010713,101356,1000490,00053B,0000405,1,13,1301,130123,1310,131000,408,531,1,531,408,123,20017
C,20010713,101356,1000403,00053C,0000209,1,11,1197,119705,0147,014701,292,380,3,1140,876,264,20017
A,20010713,101356,1000446,00053A,0000209,1,11,1197,119705,0147,014701,292,462,5,2310,1460,850,20017
D,20010713,101356,1000419,00053D,0000302,1,11,1108,110801,0136,013601,251,444,1,444,251,193,20017
B,20010713,101356,1000490,00053B,0000209,1,11,1197,119705,0147,014701,292,454,1,454,292,162,20017
