店,日付,時間,レシート,顧客,商品,大分類,中分類,小分類,細分類,メーカー,ブランド,仕入単価,単価,数量,金額,仕入金額,粗利金額
D,20010515,194815,1000236,00052D,0000361,1,11,1121,112105,0799,079901,339,519,1,519,339,180
D,20010515,194815,1000236,00052D,0000231,1,12,1297,129797,1878,187801,472,614,1,614,472,142
D,20010515,194815,1000236,00052D,0000386,1,11,1107,110707,1659,165902,232,361,1,361,232,129
D,20010516,123359,1000239,00146D,0000624,1,11,1101,110115,1820,182004,362,471,1,471,362,109
D,20010516,123359,1000239,00146D,0000438,1,14,1403,140309,1100,110001,208,271,1,271,208,63
D,20010516,123359,1000239,00146D,0000477,1,11,1104,110411,1463,146303,575,748,1,748,575,173
D,20010516,123359,1000239,00146D,0000438,1,14,1403,140309,1100,110001,208,271,7,1897,1456,441
D,20010516,191510,1000238,00088D,0000301,1,14,1497,149797,1730,173005,154,201,6,1206,924,282
D,20010516,191510,1000238,00088D,0000524,1,11,1104,110401,0844,084401,418,544,1,544,418,126
D,20010516,191510,1000238,00088D,0000335,1,11,1101,110103,0485,048500,109,196,1,196,109,87
D,20010516,191510,1000238,00088D,0000498,1,11,1119,111903,0463,046307,192,348,1,348,192,156
D,20010516,191510,1000238,00088D,0000328,1,14,1404,140405,1987,198701,191,249,1,249,191,58
D,20010516,191510,1000238,00088D,0000400,1,11,1112,111209,1444,144403,252,411,1,411,252,159
D,20010516,191510,1000238,00088D,0000311,1,11,1116,111603,1776,177601,339,441,1,441,339,102
D,20010516,191510,1000238,00088D,0000461,1,14,1406,140671,0894,089401,381,615,6,3690,2286,1404
D,20010516,191510,1000238,00088D,0000561,1,11,1102,110209,0208,020801,308,401,1,401,308,93
D,20010516,191510,1000238,00088D,0000482,1,11,1119,111997,0844,084400,285,408,1,408,285,123
D,20010516,191510,1000238,00088D,0000687,1,11,1102,110211,0282,028200,252,328,1,328,252,76
D,20010516,191510,1000238,00088D,0000550,1,13,1301,130131,0320,032001,401,522,1,522,401,121
D,20010516,191510,1000238,00088D,0000578,1,11,1115,111597,0104,010400,266,346,1,346,266,80
D,20010517,105134,1000241,00231D,0000248,1,13,1301,130137,0340,034000,373,485,1,485,373,112
D,20010517,105134,1000241,00231D,0000738,1,11,1113,111397,0581,058102,361,470,3,1410,1083,327
D,20010517,105134,1000241,00231D,0000519,1,13,1301,130129,1427,142700,170,278,1,278,170,108
D,20010517,105134,1000241,00231D,0000534,1,11,1104,110415,1226,122600,374,584,1,584,374,210
D,20010517,181855,1000240,00087D,0000347,1,11,1119,111905,1646,164603,297,387,5,1935,1485,450
D,20010517,181855,1000240,00087D,0000487,1,11,1117,111705,0717,071700,207,270,1,270,207,63
D,20010517,181855,1000240,00087D,0000179,1,14,1403,140309,1551,155101,351,457,1,457,351,106
D,20010517,181855,1000240,00087D,0000415,1,11,1115,111503,1902,190200,357,465,1,465,357,108
D,20010517,181855,1000240,00087D,0000395,1,11,1118,111807,1556,155601,293,381,1,381,293,88
D,20010517,181855,1000240,00087D,0000677,1,11,1115,111507,0854,085404,162,211,1,211,162,49
D,20010517,181855,1000240,00087D,0000455,1,14,1406,140681,0361,036103,376,489,6,2934,2256,678
D,20010517,181855,1000240,00087D,0000493,1,11,1113,111305,1755,175504,274,357,1,357,274,83
D,20010518,102756,1000244,00112D,0000247,1,11,1119,111909,1273,127302,335,436,6,2616,2010,606
D,20010518,102756,1000244,00112D,0000426,1,11,1106,110601,1763,176305,177,231,5,1155,885,270
D,20010518,102756,1000244,00112D,0000280,1,14,1403,140316,0175,017501,253,329,1,329,253,76
D,20010518,102756,1000244,00112D,0000503,1,14,1403,140327,0371,037101,262,341,5,1705,1310,395
D,20010518,102756,1000244,00112D,0000453,1,14,1403,140307,1143,114302,357,465,1,465,357,108
D,20010518,102756,1000244,00112D,0000447,1,11,1105,110511,1574,157403,324,564,1,564,324,240
D,20010518,104618,1000246,00164D,0000019,1,11,1114,111497,0779,077900,144,188,5,940,720,220
D,20010518,104618,1000246,00164D,0000338,1,14,1401,140105,1875,187504,331,503,1,503,331,172
D,20010518,104618,1000246,00164D,0000279,1,11,1121,112107,1886,188601,122,159,1,159,122,37
D,20010518,104618,1000246,00164D,0000367,1,11,1106,110697,0048,004803,292,380,1,380,292,88
D,20010518,133918,1000247,00217D,0000407,1,14,1406,140631,0423,042305,259,337,1,337,259,78
D,20010518,133918,1000247,00217D,0000407,1,14,1406,140631,0423,042305,259,337,5,1685,1295,390
D,20010518,134858,1000243,00084D,0000221,1,13,1303,130303,1137,113701,422,549,1,549,422,127
D,20010518,134858,1000243,00084D,0000635,1,11,1118,111805,0828,082803,291,379,1,379,291,88
D,20010518,134858,1000243,00084D,0000230,1,11,1121,112111,0312,031203,345,449,1,449,345,104
D,20010518,134858,1000243,00084D,0000456,1,11,1116,111697,1649,164901,447,840,1,840,447,393
D,20010518,134858,1000243,00084D,0000082,1,11,1111,111113,1739,173902,147,192,1,192,147,45
D,20010518,143950,1000242,00032D,0000439,1,11,1104,110411,1007,100700,187,391,1,391,187,204
D,20010518,143950,1000242,00032D,0000390,1,11,1117,111797,1943,194300,411,656,1,656,411,245
D,20010518,143950,1000242,00032D,0000439,1,11,1104,110411,1007,100700,187,391,4,1564,748,816
D,20010518,143950,1000242,00032D,0000287,1,14,1401,140197,1925,192500,148,193,1,193,148,45
D,20010518,143950,1000242,00032D,0000547,1,14,1404,140497,0338,033801,183,238,1,238,183,55
D,20010518,145747,1000245,00120D,0000337,1,11,1101,110105,1021,102100,179,233,1,233,179,54
D,20010518,145747,1000245,00120D,0000385,1,11,1106,110605,1175,117501,278,362,1,362,278,84
D,20010518,145747,1000245,00120D,0000135,1,11,1121,112113,1684,168403,355,462,6,2772,2130,642
D,20010519,144955,1000249,00190D,0000434,1,11,1105,110504,0523,052300,378,492,5,2460,1890,570
D,20010519,144955,1000249,00190D,0000345,1,11,1121,112105,0188,018800,343,446,6,2676,2058,618
D,20010519,144955,1000249,00190D,0000365,1,14,1401,140111,0769,076900,161,210,1,210,161,49
D,20010519,144955,1000249,00190D,0000329,1,14,1401,140103,0094,009404,288,375,1,375,288,87
D,20010519,144955,1000249,00190D,0000034,1,11,1104,110401,1649,164903,239,311,1,311,239,72
D,20010519,150043,1000248,00171D,0000514,1,11,1115,111597,0545,054503,103,134,1,134,103,31
D,20010519,150043,1000248,00171D,0000341,1,11,1110,111007,1334,133400,122,159,1,159,122,37
D,20010519,150043,1000248,00171D,0000771,1,11,1105,110511,1546,154601,240,312,1,312,240,72
D,20010519,150043,1000248,00171D,0000395,1,11,1118,111807,1556,155601,293,381,5,1905,1465,440
D,20010519,150043,1000248,00171D,0000378,1,13,1301,130139,0386,038605,222,289,5,1445,1110,335
D,20010519,150043,1000248,00171D,0000364,1,13,1301,130137,1772,177201,366,634,1,634,366,268
D,20010520,111823,1000253,00121D,0000672,1,13,1301,130123,0546,054605,321,418,1,418,321,97
D,20010520,111823,1000253,00121D,0000315,1,14,1402,140205,0405,040501,290,377,1,377,290,87
D,20010520,111823,1000253,00121D,0000481,1,11,1103,110301,1896,189601,98,128,1,128,98,30
D,20010520,111823,1000253,00121D,0000211,1,14,1404,140497,1634,163400,322,419,1,419,322,97
D,20010520,111823,1000253,00121D,0000412,1,13,1301,130129,0416,041600,336,437,1,437,336,101
D,20010520,111823,1000253,00121D,0000207,1,11,1115,111509,1170,117003,332,432,1,432,332,100
D,20010520,111823,1000253,00121D,0000403,1,11,1120,112097,0465,046500,203,264,1,264,203,61
D,20010520,111823,1000253,00121D,0000326,1,11,1106,110601,1340,134000,416,541,7,3787,2912,875
D,20010520,132327,1000250,00032D,0000435,1,11,1101,110129,0522,052203,256,333,1,333,256,77
D,20010520,132327,1000250,00032D,0000313,1,11,1119,111997,1378,137803,185,298,6,1788,1110,678
D,20010520,132327,1000250,00032D,0000648,1,11,1106,110601,0952,095201,286,372,1,372,286,86
D,20010520,132327,1000250,00032D,0000352,1,11,1101,110125,1322,132200,345,449,1,449,345,104
D,20010520,132327,1000250,00032D,0000539,1,11,1111,111107,1835,183504,185,241,1,241,185,56
D,20010520,132327,1000250,00032D,0000390,1,11,1117,111797,1943,194300,411,656,2,1312,822,490
D,20010520,132327,1000250,00032D,0000520,1,14,1401,140103,0604,060401,388,505,1,505,388,117
D,20010520,132327,1000250,00032D,0000306,1,13,1301,130135,0536,053604,288,375,1,375,288,87
D,20010520,132327,1000250,00032D,0000395,1,11,1118,111807,1556,155601,293,543,1,543,293,250
D,20010520,132327,1000250,00032D,0000376,1,11,1119,111905,0346,034600,359,658,3,1974,1077,897
D,20010520,132327,1000250,00032D,0000332,1,11,1107,110721,0550,055003,354,461,1,461,354,107
D,20010520,133719,1000254,00147D,0000396,1,14,1401,140103,1489,148900,404,575,1,575,404,171
D,20010520,133719,1000254,00147D,0000247,1,11,1119,111909,1273,127302,335,436,4,1744,1340,404
D,20010520,133719,1000254,00147D,0000210,1,11,1107,110797,1489,148902,465,605,1,605,465,140
D,20010520,182733,1000251,00034D,0000511,1,11,1110,111097,1883,188302,311,405,1,405,311,94
D,20010520,182733,1000251,00034D,0000384,1,14,1402,140205,0556,055600,286,372,1,372,286,86
D,20010520,182733,1000251,00034D,0000467,1,11,1101,110115,0508,050800,173,225,1,225,173,52
D,20010520,182733,1000251,00034D,0000389,1,13,1302,130297,0712,071201,379,493,1,493,379,114
D,20010520,182733,1000251,00034D,0000478,1,11,1101,110125,0807,080700,121,158,1,158,121,37
D,20010520,182733,1000251,00034D,0000253,1,11,1121,112101,0412,041201,289,376,1,376,289,87
D,20010520,182733,1000251,00034D,0000693,1,11,1115,111511,0119,011903,225,293,1,293,225,68
D,20010520,182733,1000251,00034D,0000134,1,14,1406,140671,0024,002400,393,511,7,3577,2751,826
D,20010520,182733,1000251,00034D,0000420,1,11,1102,110211,0376,037601,255,332,1,332,255,77
D,20010520,182733,1000251,00034D,0000475,1,11,1101,110135,1067,106705,243,511,1,511,243,268
D,20010520,182733,1000251,00034D,0000502,1,11,1107,110703,0725,072501,110,143,2,286,220,66
D,20010520,182733,1000251,00034D,0000434,1,11,1105,110504,0523,052300,378,492,1,492,378,114
D,20010520,182733,1000251,00034D,0000433,1,14,1497,149797,0227,022700,416,541,1,541,416,125
D,20010520,193154,1000252,00063D,0000296,1,11,1121,112101,1083,108300,408,531,1,531,408,123
D,20010520,193154,1000252,00063D,0000646,1,13,1302,130205,1380,138005,393,637,1,637,393,244
D,20010520,193154,1000252,00063D,0000387,1,14,1403,140325,1291,129100,269,350,1,350,269,81
D,20010520,193154,1000252,00063D,0000617,1,12,1201,120197,0573,057301,450,585,1,585,450,135
D,20010520,193154,1000252,00063D,0000337,1,11,1101,110105,1021,102100,179,233,1,233,179,54
D,20010520,193154,1000252,00063D,0000557,1,13,1301,130125,1921,192103,261,340,1,340,261,79
D,20010520,193154,1000252,00063D,0000317,1,11,1119,111907,0623,062301,357,465,1,465,357,108
D,20010520,193154,1000252,00063D,0000460,1,14,1406,140661,0597,059700,101,157,1,157,101,56
D,20010520,193154,1000252,00063D,0000381,1,11,1113,111397,0678,067801,292,380,1,380,292,88
D,20010520,193154,1000252,00063D,0000468,1,11,1101,110133,0319,031904,393,511,1,511,393,118
D,20010520,193154,1000252,00063D,0000017,1,11,1101,110135,0054,005404,422,549,1,549,422,127
D,20010521,101348,1000259,00230D,0000559,1,11,1105,110511,1624,162401,402,523,1,523,402,121
D,20010521,101348,1000259,00230D,0000356,1,11,1108,110802,0751,075103,181,236,3,708,543,165
D,20010521,101348,1000259,00230D,0000445,1,11,1119,111901,0621,062100,357,507,1,507,357,150
D,20010521,101348,1000259,00230D,0000232,1,11,1116,111603,1347,134702,253,329,1,329,253,76
D,20010521,101348,1000259,00230D,0000537,1,13,1301,130135,0596,059601,298,468,4,1872,1192,680
D,20010521,102146,1000260,00251D,0000372,1,11,1101,110131,0569,056902,467,608,1,608,467,141
D,20010521,102146,1000260,00251D,0000453,1,14,1403,140307,1143,114302,357,465,1,465,357,108
D,20010521,102146,1000260,00251D,0000328,1,14,1404,140405,1987,198701,191,249,1,249,191,58
D,20010521,102146,1000260,00251D,0000418,1,11,1105,110501,1844,184400,197,257,1,257,197,60
D,20010521,102146,1000260,00251D,0000088,1,11,1108,110805,0716,071600,455,592,1,592,455,137
D,20010521,102146,1000260,00251D,0000471,1,11,1115,111511,1361,136102,275,358,1,358,275,83
D,20010521,103658,1000257,00170D,0000287,1,14,1401,140197,1925,192500,148,193,6,1158,888,270
D,20010521,103658,1000257,00170D,0000660,1,14,1401,140109,0369,036901,275,358,1,358,275,83
D,20010521,103658,1000257,00170D,0000382,1,11,1119,111905,1336,133601,282,367,5,1835,1410,425
D,20010521,103658,1000257,00170D,0000683,1,11,1115,111505,1015,101501,190,247,1,247,190,57
D,20010521,103658,1000257,00170D,0000290,1,13,1304,130497,1686,168602,404,753,1,753,404,349
D,20010521,122336,1000258,00223D,0000502,1,11,1107,110703,0725,072501,110,143,1,143,110,33
D,20010521,122336,1000258,00223D,0000367,1,11,1106,110697,0048,004803,292,380,1,380,292,88
D,20010521,122336,1000258,00223D,0000526,1,14,1403,140317,1788,178802,346,562,1,562,346,216
D,20010521,122336,1000258,00223D,0000543,1,14,1404,140403,0939,093900,274,357,6,2142,1644,498
D,20010521,122336,1000258,00223D,0000486,1,11,1108,110801,1315,131504,208,271,1,271,208,63
D,20010521,122336,1000258,00223D,0000509,1,13,1301,130125,1301,130103,445,579,1,579,445,134
D,20010521,122336,1000258,00223D,0000536,1,11,1113,111307,1083,108301,206,320,1,320,206,114
D,20010521,153947,1000255,00084D,0000376,1,11,1119,111905,0346,034600,359,658,1,658,359,299
D,20010521,153947,1000255,00084D,0000628,1,11,1119,111907,1221,122101,403,524,1,524,403,121
D,20010521,153947,1000255,00084D,0000239,1,11,1104,110497,0781,078100,225,293,5,1465,1125,340
D,20010521,153947,1000255,00084D,0000616,1,14,1406,140631,0189,018900,335,436,1,436,335,101
D,20010521,153947,1000255,00084D,0000294,1,14,1406,140681,0694,069401,236,307,1,307,236,71
D,20010521,153947,1000255,00084D,0000284,1,13,1301,130133,1056,105604,132,172,1,172,132,40
D,20010521,153947,1000255,00084D,0000157,1,11,1116,111603,0997,099702,362,471,1,471,362,109
D,20010521,153947,1000255,00084D,0000280,1,14,1403,140316,0175,017501,253,329,7,2303,1771,532
D,20010521,171442,1000256,00104D,0000577,1,11,1115,111511,1880,188002,160,208,1,208,160,48
D,20010521,171442,1000256,00104D,0000376,1,11,1119,111905,0346,034600,359,658,5,3290,1795,1495
D,20010521,171442,1000256,00104D,0000453,1,14,1403,140307,1143,114302,357,465,1,465,357,108
D,20010521,171442,1000256,00104D,0000297,1,11,1112,111211,0192,019200,426,554,6,3324,2556,768
D,20010521,171442,1000256,00104D,0000505,1,11,1108,110803,0085,008500,194,253,3,759,582,177
D,20010521,171442,1000256,00104D,0000355,1,14,1403,140309,0585,058501,336,566,1,566,336,230
D,20010521,171442,1000256,00104D,0000494,1,11,1110,111009,1720,172003,236,307,3,921,708,213
D,20010521,171442,1000256,00104D,0000371,1,11,1120,112005,0438,043802,400,520,6,3120,2400,720
D,20010521,171442,1000256,00104D,0000478,1,11,1101,110125,0807,080700,121,193,1,193,121,72
D,20010522,170000,1000261,00082D,0000257,1,11,1112,111209,1400,140000,379,493,6,2958,2274,684
D,20010522,170000,1000261,00082D,0000726,1,11,1101,110142,0824,082403,196,255,3,765,588,177
D,20010522,170000,1000261,00082D,0000271,1,14,1406,140697,1799,179903,340,442,1,442,340,102
D,20010522,170000,1000261,00082D,0000516,1,14,1403,140313,0263,026304,243,316,1,316,243,73
D,20010522,170000,1000261,00082D,0000316,1,11,1119,111907,1107,110702,265,345,5,1725,1325,400
D,20010522,170000,1000261,00082D,0000444,1,11,1116,111603,0315,031501,419,670,1,670,419,251
D,20010522,170000,1000261,00082D,0000257,1,11,1112,111209,1400,140000,379,493,1,493,379,114
D,20010522,170000,1000261,00082D,0000400,1,11,1112,111209,1444,144403,252,411,4,1644,1008,636
D,20010522,170000,1000261,00082D,0000180,1,14,1403,140321,0175,017505,223,290,3,870,669,201
D,20010522,170000,1000261,00082D,0000462,1,14,1406,140681,1674,167405,231,411,1,411,231,180
D,20010522,170000,1000261,00082D,0000471,1,11,1115,111511,1361,136102,275,358,1,358,275,83
D,20010522,184757,1000262,00168D,0000340,1,14,1403,140317,0302,030202,318,414,5,2070,1590,480
D,20010522,184757,1000262,00168D,0000474,1,11,1118,111897,1812,181200,190,247,1,247,190,57
D,20010522,184757,1000262,00168D,0000179,1,14,1403,140309,1551,155101,351,457,5,2285,1755,530
D,20010522,184757,1000262,00168D,0000577,1,11,1115,111511,1880,188002,160,208,1,208,160,48
D,20010522,184757,1000262,00168D,0000222,1,14,1403,140307,0080,008001,228,297,1,297,228,69
D,20010522,184757,1000262,00168D,0000400,1,11,1112,111209,1444,144403,252,411,1,411,252,159
D,20010522,184757,1000262,00168D,0000352,1,11,1101,110125,1322,132200,345,449,1,449,345,104
D,20010522,184757,1000262,00168D,0000440,1,14,1406,140671,1383,138301,285,371,1,371,285,86
D,20010522,184757,1000262,00168D,0000320,1,14,1403,140327,1903,190301,95,124,1,124,95,29
D,20010522,184757,1000262,00168D,0000323,1,14,1406,140697,1714,171400,327,823,1,823,327,496
D,20010523,130452,1000264,00066D,0000430,1,11,1102,110297,1287,128703,231,301,1,301,231,70
D,20010523,130452,1000264,00066D,0000329,1,14,1401,140103,0094,009404,288,375,1,375,288,87
D,20010523,130452,1000264,00066D,0000714,1,11,1116,111603,0477,047700,366,476,1,476,366,110
D,20010523,130452,1000264,00066D,0000278,1,11,1107,110725,0140,014000,278,362,1,362,278,84
D,20010523,130452,1000264,00066D,0000548,1,11,1115,111503,1207,120700,305,397,1,397,305,92
D,20010523,130452,1000264,00066D,0000240,1,14,1402,140209,1595,159501,462,601,1,601,462,139
D,20010523,130452,1000264,00066D,0000430,1,11,1102,110297,1287,128703,231,301,7,2107,1617,490
D,20010523,142758,1000266,00236D,0000224,1,11,1111,111101,1568,156800,448,583,1,583,448,135
D,20010523,142758,1000266,00236D,0000475,1,11,1101,110135,1067,106705,243,511,6,3066,1458,1608
D,20010523,142758,1000266,00236D,0000335,1,11,1101,110103,0485,048500,109,196,1,196,109,87
D,20010523,142758,1000266,00236D,0000470,1,11,1119,111909,0062,006201,274,357,1,357,274,83
D,20010523,145847,1000263,00024D,0000317,1,11,1119,111907,0623,062301,357,465,1,465,357,108
D,20010523,145847,1000263,00024D,0000630,1,11,1115,111505,1203,120303,499,649,1,649,499,150
D,20010523,145847,1000263,00024D,0000313,1,11,1119,111997,1378,137803,185,298,5,1490,925,565
D,20010523,145847,1000263,00024D,0000303,1,14,1406,140611,0856,085602,310,403,1,403,310,93
D,20010523,154023,1000265,00216D,0000603,1,14,1404,140403,1336,133600,223,290,5,1450,1115,335
D,20010523,154023,1000265,00216D,0000150,1,11,1121,112109,1808,180800,334,435,1,435,334,101
D,20010523,154023,1000265,00216D,0000477,1,11,1104,110411,1463,146303,575,748,1,748,575,173
D,20010523,154023,1000265,00216D,0000287,1,14,1401,140197,1925,192500,148,193,2,386,296,90
D,20010523,154023,1000265,00216D,0000586,1,11,1102,110207,1090,109003,317,521,1,521,317,204
D,20010525,194447,1000267,00170D,0000282,1,11,1118,111801,0112,011201,153,199,4,796,612,184
D,20010525,194447,1000267,00170D,0000597,1,14,1406,140601,0266,026601,89,116,1,116,89,27
D,20010525,194447,1000267,00170D,0000320,1,14,1403,140327,1903,190301,95,124,1,124,95,29
D,20010525,194447,1000267,00170D,0000407,1,14,1406,140631,0423,042305,259,337,6,2022,1554,468
D,20010525,194447,1000267,00170D,0000370,1,11,1102,110211,1261,126101,224,353,1,353,224,129
D,20010525,194447,1000267,00170D,0000462,1,14,1406,140681,1674,167405,231,508,4,2032,924,1108
D,20010525,194447,1000267,00170D,0000217,1,11,1121,112111,0522,052201,313,407,1,407,313,94
D,20010525,194447,1000267,00170D,0000461,1,14,1406,140671,0894,089401,381,615,3,1845,1143,702
D,20010525,194447,1000267,00170D,0000183,1,11,1112,111207,1430,143002,266,346,6,2076,1596,480
D,20010525,194447,1000267,00170D,0000458,1,11,1104,110415,1565,156500,393,643,1,643,393,250
D,20010525,194447,1000267,00170D,0000605,1,13,1302,130297,0207,020700,531,691,1,691,531,160
D,20010526,135742,1000268,00014D,0000469,1,11,1113,111303,1417,141703,201,386,1,386,201,185
D,20010527,095207,1000269,00016D,0000331,1,11,1102,110207,0193,019301,275,584,3,1752,825,927
