shop,date,time,receipt,customer,product,CategoryCode1,CategoryCode2,CategoryCode4,CategoryCode6,manufacturer,brand,unitCost,unitPrice,quantity,amount,costAmount,profit
C,20010505,192946,1000195,00094C,0000280,1,14,1403,140316,0175,017501,253,369,1,369,253,116
C,20010505,192946,1000195,00094C,0000537,1,13,1301,130135,0596,059601,298,388,1,388,298,90
C,20010505,192946,1000195,00094C,0000449,1,14,1406,140631,1215,121503,322,419,1,419,322,97
C,20010505,192946,1000195,00094C,0000449,1,14,1406,140631,1215,121503,322,419,6,2514,1932,582
C,20010506,093708,1000197,00124C,0000305,1,11,1101,110129,1765,176502,185,286,1,286,185,101
C,20010506,093708,1000197,00124C,0000423,1,11,1107,110791,0107,010703,290,495,1,495,290,205
C,20010506,093708,1000197,00124C,0000489,1,11,1120,112003,1668,166803,196,255,1,255,196,59
C,20010506,150603,1000198,00200C,0000668,1,14,1404,140405,0846,084604,175,228,1,228,175,53
C,20010506,150603,1000198,00200C,0000274,1,11,1121,112107,0472,047200,359,467,1,467,359,108
C,20010506,150603,1000198,00200C,0000416,1,11,1107,110721,0023,002300,299,521,1,521,299,222
C,20010506,150603,1000198,00200C,0000370,1,11,1102,110211,1261,126101,224,292,2,584,448,136
C,20010506,150603,1000198,00200C,0000429,1,11,1119,111997,1117,111700,295,384,5,1920,1475,445
C,20010506,150603,1000198,00200C,0000520,1,14,1401,140103,0604,060401,388,505,5,2525,1940,585
C,20010506,150603,1000198,00200C,0000520,1,14,1401,140103,0604,060401,388,505,6,3030,2328,702
C,20010506,150603,1000198,00200C,0000491,1,13,1304,130497,0578,057800,377,564,6,3384,2262,1122
C,20010506,153813,1000199,00225C,0000188,1,11,1119,111901,1415,141500,251,327,5,1635,1255,380
C,20010506,153813,1000199,00225C,0000396,1,14,1401,140103,1489,148900,404,526,1,526,404,122
C,20010506,153813,1000199,00225C,0000237,1,11,1101,110111,0295,029502,244,318,6,1908,1464,444
C,20010506,153813,1000199,00225C,0000456,1,11,1116,111697,1649,164901,447,582,1,582,447,135
C,20010506,153813,1000199,00225C,0000442,1,11,1101,110197,0266,026600,240,373,1,373,240,133
C,20010506,153813,1000199,00225C,0000426,1,11,1106,110601,1763,176305,177,268,4,1072,708,364
C,20010506,172453,1000200,00236C,0000322,1,13,1303,130303,0606,060602,213,380,1,380,213,167
C,20010506,172453,1000200,00236C,0000449,1,14,1406,140631,1215,121503,322,419,1,419,322,97
C,20010506,172453,1000200,00236C,0000357,1,11,1105,110505,0013,001300,500,650,1,650,500,150
C,20010506,172453,1000200,00236C,0000506,1,13,1301,130129,0854,085400,246,473,1,473,246,227
C,20010506,172453,1000200,00236C,0000365,1,14,1401,140111,0769,076900,161,242,1,242,161,81
C,20010506,172453,1000200,00236C,0000442,1,11,1101,110197,0266,026600,240,373,1,373,240,133
C,20010506,172453,1000200,00236C,0000295,1,14,1497,149797,1570,157000,171,223,1,223,171,52
C,20010506,172453,1000200,00236C,0000185,1,13,1301,130135,1226,122603,247,322,6,1932,1482,450
C,20010506,172453,1000200,00236C,0000184,1,11,1105,110505,0612,061203,518,674,1,674,518,156
C,20010507,111434,1000201,00017C,0000439,1,11,1104,110411,1007,100700,187,244,1,244,187,57
C,20010507,111434,1000201,00017C,0000292,1,11,1105,110504,1110,111001,283,368,1,368,283,85
C,20010507,111434,1000201,00017C,0000402,1,11,1101,110135,1198,119800,310,403,1,403,310,93
C,20010507,111434,1000201,00017C,0000316,1,11,1119,111907,1107,110702,265,345,5,1725,1325,400
C,20010507,111434,1000201,00017C,0000441,1,11,1110,111007,0713,071300,296,414,1,414,296,118
C,20010507,111434,1000201,00017C,0000262,1,11,1110,111011,0013,001302,174,268,1,268,174,94
C,20010507,111434,1000201,00017C,0000257,1,11,1112,111209,1400,140000,379,493,1,493,379,114
C,20010507,113729,1000202,00075C,0000504,1,11,1121,112113,0358,035804,297,387,1,387,297,90
C,20010507,113729,1000202,00075C,0000346,1,13,1301,130129,0518,051802,380,604,4,2416,1520,896
C,20010507,113729,1000202,00075C,0000501,1,11,1108,110802,0876,087602,333,433,1,433,333,100
C,20010507,113729,1000202,00075C,0000348,1,11,1115,111505,0929,092901,331,617,1,617,331,286
C,20010507,113729,1000202,00075C,0000450,1,11,1121,112111,1405,140503,321,418,3,1254,963,291
C,20010507,113729,1000202,00075C,0000332,1,11,1107,110721,0550,055003,354,461,7,3227,2478,749
C,20010507,113729,1000202,00075C,0000432,1,11,1105,110509,1258,125804,331,431,1,431,331,100
C,20010507,113729,1000202,00075C,0000502,1,11,1107,110703,0725,072501,110,143,1,143,110,33
C,20010507,121733,1000203,00092C,0000249,1,11,1103,110397,0393,039303,412,637,1,637,412,225
C,20010507,121733,1000203,00092C,0000605,1,13,1302,130297,0207,020700,531,691,1,691,531,160
C,20010507,121733,1000203,00092C,0000250,1,11,1103,110397,0235,023501,268,349,1,349,268,81
C,20010507,121733,1000203,00092C,0000498,1,11,1119,111903,0463,046307,192,250,1,250,192,58
C,20010507,121733,1000203,00092C,0000329,1,14,1401,140103,0094,009404,288,375,1,375,288,87
C,20010507,121733,1000203,00092C,0000375,1,11,1121,112107,1853,185300,221,288,5,1440,1105,335
C,20010507,121733,1000203,00092C,0000104,1,11,1115,111501,1586,158605,341,444,1,444,341,103
C,20010507,121733,1000203,00092C,0000405,1,13,1301,130123,1310,131000,408,531,6,3186,2448,738
C,20010507,121733,1000203,00092C,0000274,1,11,1121,112107,0472,047200,359,467,1,467,359,108
C,20010507,121733,1000203,00092C,0000434,1,11,1105,110504,0523,052300,378,492,1,492,378,114
C,20010508,121659,1000204,00017C,0000239,1,11,1104,110497,0781,078100,225,293,1,293,225,68
C,20010508,121659,1000204,00017C,0000441,1,11,1110,111007,0713,071300,296,414,5,2070,1480,590
C,20010508,121659,1000204,00017C,0000262,1,11,1110,111011,0013,001302,174,268,1,268,174,94
C,20010508,121659,1000204,00017C,0000517,1,11,1197,119705,1151,115102,424,552,6,3312,2544,768
C,20010508,121659,1000204,00017C,0000254,1,11,1115,111597,1124,112402,370,754,1,754,370,384
C,20010508,121659,1000204,00017C,0000540,1,14,1403,140323,1789,178900,286,372,1,372,286,86
C,20010508,121659,1000204,00017C,0000485,1,14,1403,140315,0129,012907,166,216,1,216,166,50
C,20010508,121659,1000204,00017C,0000442,1,11,1101,110197,0266,026600,240,373,1,373,240,133
C,20010508,140239,1000205,00180C,0000240,1,14,1402,140209,1595,159501,462,601,1,601,462,139
C,20010508,140239,1000205,00180C,0000519,1,13,1301,130129,1427,142700,170,221,1,221,170,51
C,20010508,140239,1000205,00180C,0000231,1,12,1297,129797,1878,187801,472,614,7,4298,3304,994
C,20010508,140239,1000205,00180C,0000413,1,11,1104,110403,0353,035306,286,372,1,372,286,86
C,20010508,140239,1000205,00180C,0000445,1,11,1119,111901,0621,062100,357,637,6,3822,2142,1680
C,20010508,140239,1000205,00180C,0000520,1,14,1401,140103,0604,060401,388,505,1,505,388,117
C,20010509,125352,1000207,00032C,0000308,1,14,1404,140407,0707,070700,468,609,1,609,468,141
C,20010509,125352,1000207,00032C,0000510,1,11,1112,111209,1148,114804,324,422,1,422,324,98
C,20010509,125352,1000207,00032C,0000435,1,11,1101,110129,0522,052203,256,333,5,1665,1280,385
C,20010509,150301,1000210,00108C,0000343,1,11,1104,110407,0189,018903,384,500,1,500,384,116
C,20010509,150301,1000210,00108C,0000447,1,11,1105,110511,1574,157403,324,422,6,2532,1944,588
C,20010509,152333,1000208,00045C,0000625,1,11,1118,111807,1154,115400,307,400,2,800,614,186
C,20010509,152333,1000208,00045C,0000278,1,11,1107,110725,0140,014000,278,362,1,362,278,84
C,20010509,152333,1000208,00045C,0000488,1,11,1119,111905,1644,164402,358,554,5,2770,1790,980
C,20010509,152333,1000208,00045C,0000448,1,11,1120,112005,1298,129803,313,407,1,407,313,94
C,20010509,152333,1000208,00045C,0000489,1,11,1120,112003,1668,166803,196,255,1,255,196,59
C,20010509,165532,1000206,00014C,0000671,1,14,1406,140697,0750,075000,265,345,1,345,265,80
C,20010509,165532,1000206,00014C,0000357,1,11,1105,110505,0013,001300,500,650,1,650,500,150
C,20010509,165532,1000206,00014C,0000423,1,11,1107,110791,0107,010703,290,495,6,2970,1740,1230
C,20010509,165532,1000206,00014C,0000587,1,11,1101,110131,0048,004801,212,314,5,1570,1060,510
C,20010509,165532,1000206,00014C,0000456,1,11,1116,111697,1649,164901,447,582,1,582,447,135
C,20010509,165532,1000206,00014C,0000583,1,11,1108,110805,1238,123804,70,91,6,546,420,126
C,20010509,204304,1000209,00086C,0000726,1,11,1101,110142,0824,082403,196,255,1,255,196,59
C,20010509,204304,1000209,00086C,0000234,1,14,1406,140601,0099,009902,328,427,1,427,328,99
C,20010509,204304,1000209,00086C,0000551,1,11,1117,111797,0591,059107,328,427,1,427,328,99
C,20010509,204304,1000209,00086C,0000226,1,11,1107,110705,0904,090400,339,441,1,441,339,102
C,20010509,204304,1000209,00086C,0000420,1,11,1102,110211,0376,037601,255,502,1,502,255,247
C,20010509,204304,1000209,00086C,0000236,1,13,1304,130497,1468,146801,301,392,5,1960,1505,455
C,20010509,204304,1000209,00086C,0000401,1,11,1121,112105,1216,121600,265,345,1,345,265,80
C,20010509,204304,1000209,00086C,0000351,1,11,1113,111397,0745,074501,227,296,6,1776,1362,414
C,20010509,204304,1000209,00086C,0000565,1,11,1116,111601,1327,132700,249,324,3,972,747,225
C,20010509,204304,1000209,00086C,0000301,1,14,1497,149797,1730,173005,154,201,5,1005,770,235
C,20010509,204304,1000209,00086C,0000514,1,11,1115,111597,0545,054503,103,134,3,402,309,93
C,20010509,204304,1000209,00086C,0000432,1,11,1105,110509,1258,125804,331,431,1,431,331,100
C,20010509,204304,1000209,00086C,0000439,1,11,1104,110411,1007,100700,187,299,5,1495,935,560
C,20010511,115510,1000212,00052C,0000417,1,11,1107,110703,0442,044204,395,514,5,2570,1975,595
C,20010511,132036,1000213,00110C,0000199,1,11,1105,110515,1100,110003,265,345,1,345,265,80
C,20010511,132036,1000213,00110C,0000344,1,11,1104,110411,0370,037000,189,246,1,246,189,57
C,20010511,165650,1000211,00044C,0000392,1,14,1401,140107,1376,137605,254,331,3,993,762,231
C,20010511,165650,1000211,00044C,0000304,1,11,1107,110707,1487,148704,343,446,1,446,343,103
C,20010511,165650,1000211,00044C,0000537,1,13,1301,130135,0596,059601,298,388,2,776,596,180
C,20010511,165650,1000211,00044C,0000364,1,13,1301,130137,1772,177201,366,476,1,476,366,110
C,20010511,165650,1000211,00044C,0000546,1,14,1404,140401,0549,054906,384,521,1,521,384,137
C,20010511,165650,1000211,00044C,0000309,1,13,1303,130301,0394,039401,308,401,1,401,308,93
C,20010511,165650,1000211,00044C,0000417,1,11,1107,110703,0442,044204,395,514,1,514,395,119
C,20010511,165650,1000211,00044C,0000404,1,11,1115,111597,0728,072803,609,1030,6,6180,3654,2526
C,20010512,105833,1000214,00024C,0000154,1,11,1113,111305,0090,009002,276,359,1,359,276,83
C,20010512,105833,1000214,00024C,0000413,1,11,1104,110403,0353,035306,286,372,1,372,286,86
C,20010512,105833,1000214,00024C,0000119,1,13,1304,130401,0303,030302,334,435,5,2175,1670,505
C,20010512,105833,1000214,00024C,0000403,1,11,1120,112097,0465,046500,203,264,1,264,203,61
C,20010512,105833,1000214,00024C,0000339,1,11,1105,110501,1285,128501,430,607,2,1214,860,354
C,20010512,143423,1000215,00087C,0000516,1,14,1403,140313,0263,026304,243,316,2,632,486,146
C,20010512,143423,1000215,00087C,0000294,1,14,1406,140681,0694,069401,236,307,1,307,236,71
C,20010514,101712,1000218,00200C,0000752,1,11,1121,112113,1060,106004,258,336,4,1344,1032,312
C,20010514,101712,1000218,00200C,0000432,1,11,1105,110509,1258,125804,331,431,1,431,331,100
C,20010514,101712,1000218,00200C,0000281,1,14,1403,140305,1501,150100,206,327,1,327,206,121
C,20010514,101712,1000218,00200C,0000761,1,11,1104,110407,1035,103504,279,363,1,363,279,84
C,20010514,101712,1000218,00200C,0000391,1,11,1111,111111,0052,005200,191,307,1,307,191,116
C,20010514,101712,1000218,00200C,0000352,1,11,1101,110125,1322,132200,345,638,1,638,345,293
C,20010514,101712,1000218,00200C,0000366,1,14,1403,140315,1610,161001,237,309,1,309,237,72
C,20010514,101712,1000218,00200C,0000373,1,11,1118,111897,1341,134100,91,119,1,119,91,28
C,20010514,150108,1000219,00238C,0000679,1,11,1121,112197,0076,007605,282,367,1,367,282,85
C,20010514,150108,1000219,00238C,0000416,1,11,1107,110721,0023,002300,299,521,1,521,299,222
C,20010514,150108,1000219,00238C,0000135,1,11,1121,112113,1684,168403,355,462,1,462,355,107
C,20010514,150108,1000219,00238C,0000707,1,11,1104,110407,1161,116101,414,539,1,539,414,125
C,20010514,150108,1000219,00238C,0000586,1,11,1102,110207,1090,109003,317,413,5,2065,1585,480
C,20010514,150108,1000219,00238C,0000282,1,11,1118,111801,0112,011201,153,199,1,199,153,46
C,20010514,150108,1000219,00238C,0000534,1,11,1104,110415,1226,122600,374,487,7,3409,2618,791
C,20010514,150108,1000219,00238C,0000450,1,11,1121,112111,1405,140503,321,418,1,418,321,97
C,20010514,150108,1000219,00238C,0000411,1,14,1406,140681,1053,105301,383,784,4,3136,1532,1604
C,20010514,150108,1000219,00238C,0000379,1,12,1201,120197,1725,172506,243,316,1,316,243,73
C,20010514,163915,1000217,00192C,0000277,1,11,1103,110303,1193,119305,225,293,1,293,225,68
C,20010514,163915,1000217,00192C,0000485,1,14,1403,140315,0129,012907,166,216,3,648,498,150
C,20010514,163915,1000217,00192C,0000358,1,11,1104,110403,0344,034403,272,504,1,504,272,232
C,20010514,163915,1000217,00192C,0000452,1,11,1108,110802,0506,050602,235,441,6,2646,1410,1236
C,20010514,163915,1000217,00192C,0000313,1,11,1119,111997,1378,137803,185,241,1,241,185,56
C,20010514,163915,1000217,00192C,0000568,1,11,1111,111113,0463,046305,81,106,1,106,81,25
C,20010514,163915,1000217,00192C,0000432,1,11,1105,110509,1258,125804,331,431,1,431,331,100
C,20010514,163915,1000217,00192C,0000594,1,11,1113,111303,1991,199103,248,323,1,323,248,75
C,20010514,171318,1000216,00043C,0000346,1,13,1301,130129,0518,051802,380,604,1,604,380,224
C,20010514,171318,1000216,00043C,0000512,1,11,1118,111807,1133,113302,352,458,1,458,352,106
C,20010514,171318,1000216,00043C,0000294,1,14,1406,140681,0694,069401,236,438,5,2190,1180,1010
C,20010514,171318,1000216,00043C,0000590,1,11,1112,111297,1260,126001,472,614,1,614,472,142
C,20010514,171318,1000216,00043C,0000443,1,13,1301,130121,1886,188600,395,514,1,514,395,119
C,20010514,171318,1000216,00043C,0000428,1,11,1107,110791,0126,012600,215,280,1,280,215,65
C,20010514,171318,1000216,00043C,0000382,1,11,1119,111905,1336,133601,282,367,1,367,282,85
C,20010514,171318,1000216,00043C,0000436,1,11,1111,111197,0407,040704,331,431,1,431,331,100
C,20010514,171318,1000216,00043C,0000388,1,14,1402,140209,0773,077301,336,437,1,437,336,101
C,20010515,131515,1000220,00024C,0000243,1,14,1403,140301,1525,152504,187,244,1,244,187,57
C,20010515,140531,1000221,00030C,0000562,1,11,1101,110142,1440,144003,415,540,1,540,415,125
C,20010515,140531,1000221,00030C,0000175,1,11,1115,111503,1478,147800,328,427,5,2135,1640,495
C,20010515,140531,1000221,00030C,0000434,1,11,1105,110504,0523,052300,378,492,5,2460,1890,570
C,20010515,140531,1000221,00030C,0000464,1,11,1102,110297,0542,054202,500,650,1,650,500,150
C,20010515,140531,1000221,00030C,0000413,1,11,1104,110403,0353,035306,286,372,6,2232,1716,516
C,20010515,140531,1000221,00030C,0000460,1,14,1406,140661,0597,059700,101,132,1,132,101,31
C,20010515,140531,1000221,00030C,0000540,1,14,1403,140323,1789,178900,286,372,6,2232,1716,516
C,20010515,140531,1000221,00030C,0000520,1,14,1401,140103,0604,060401,388,505,6,3030,2328,702
C,20010515,140531,1000221,00030C,0000531,1,11,1117,111701,0158,015803,192,250,6,1500,1152,348
C,20010515,140531,1000221,00030C,0000550,1,13,1301,130131,0320,032001,401,522,1,522,401,121
C,20010515,140531,1000221,00030C,0000551,1,11,1117,111797,0591,059107,328,563,3,1689,984,705
C,20010515,164356,1000223,00198C,0000252,1,14,1404,140401,0153,015302,238,378,5,1890,1190,700
C,20010515,164356,1000223,00198C,0000528,1,11,1107,110721,0547,054700,241,314,6,1884,1446,438
C,20010515,164356,1000223,00198C,0000188,1,11,1119,111901,1415,141500,251,327,1,327,251,76
C,20010515,164356,1000223,00198C,0000457,1,11,1110,111007,1319,131902,174,227,1,227,174,53
C,20010515,164356,1000223,00198C,0000540,1,14,1403,140323,1789,178900,286,372,1,372,286,86
C,20010515,164356,1000223,00198C,0000498,1,11,1119,111903,0463,046307,192,306,5,1530,960,570
C,20010515,194815,1000222,00052C,0000339,1,11,1105,110501,1285,128501,430,864,5,4320,2150,2170
C,20010515,194815,1000222,00052C,0000408,1,11,1112,111201,0690,069004,410,727,1,727,410,317
C,20010515,194815,1000222,00052C,0000231,1,12,1297,129797,1878,187801,472,614,5,3070,2360,710
C,20010515,194815,1000222,00052C,0000485,1,14,1403,140315,0129,012907,166,216,1,216,166,50
C,20010515,194815,1000222,00052C,0000259,1,11,1106,110697,0061,006101,263,478,1,478,263,215
C,20010515,194815,1000222,00052C,0000386,1,11,1107,110707,1659,165902,232,302,1,302,232,70
C,20010515,194815,1000222,00052C,0000361,1,11,1121,112105,0799,079901,339,441,1,441,339,102
C,20010515,194815,1000222,00052C,0000618,1,11,1105,110501,0679,067905,528,687,1,687,528,159
C,20010515,194815,1000222,00052C,0000343,1,11,1104,110407,0189,018903,384,500,5,2500,1920,580
C,20010515,194815,1000222,00052C,0000383,1,11,1103,110301,1919,191900,404,526,1,526,404,122
C,20010515,194815,1000222,00052C,0000236,1,13,1304,130497,1468,146801,301,392,1,392,301,91
C,20010515,194815,1000222,00052C,0000493,1,11,1113,111305,1755,175504,274,357,1,357,274,83
C,20010515,194815,1000222,00052C,0000395,1,11,1118,111807,1556,155601,293,461,5,2305,1465,840
C,20010516,123359,1000225,00146C,0000624,1,11,1101,110115,1820,182004,362,471,1,471,362,109
C,20010516,123359,1000225,00146C,0000438,1,14,1403,140309,1100,110001,208,329,1,329,208,121
C,20010516,123359,1000225,00146C,0000438,1,14,1403,140309,1100,110001,208,329,1,329,208,121
C,20010516,123359,1000225,00146C,0000477,1,11,1104,110411,1463,146303,575,748,1,748,575,173
C,20010516,191510,1000224,00088C,0000328,1,14,1404,140405,1987,198701,191,317,1,317,191,126
C,20010516,191510,1000224,00088C,0000687,1,11,1102,110211,0282,028200,252,328,4,1312,1008,304
C,20010516,191510,1000224,00088C,0000550,1,13,1301,130131,0320,032001,401,522,1,522,401,121
C,20010516,191510,1000224,00088C,0000301,1,14,1497,149797,1730,173005,154,201,1,201,154,47
C,20010516,191510,1000224,00088C,0000482,1,11,1119,111997,0844,084400,285,371,1,371,285,86
C,20010516,191510,1000224,00088C,0000335,1,11,1101,110103,0485,048500,109,142,1,142,109,33
C,20010516,191510,1000224,00088C,0000461,1,14,1406,140671,0894,089401,381,705,3,2115,1143,972
C,20010516,191510,1000224,00088C,0000311,1,11,1116,111603,1776,177601,339,441,1,441,339,102
C,20010516,191510,1000224,00088C,0000400,1,11,1112,111209,1444,144403,252,459,5,2295,1260,1035
C,20010516,191510,1000224,00088C,0000578,1,11,1115,111597,0104,010400,266,346,1,346,266,80
C,20010516,191510,1000224,00088C,0000561,1,11,1102,110209,0208,020801,308,401,3,1203,924,279
C,20010516,191510,1000224,00088C,0000498,1,11,1119,111903,0463,046307,192,306,1,306,192,114
C,20010516,191510,1000224,00088C,0000524,1,11,1104,110401,0844,084401,418,678,5,3390,2090,1300
C,20010517,105134,1000227,00231C,0000738,1,11,1113,111397,0581,058102,361,470,1,470,361,109
C,20010517,105134,1000227,00231C,0000248,1,13,1301,130137,0340,034000,373,485,6,2910,2238,672
C,20010517,105134,1000227,00231C,0000534,1,11,1104,110415,1226,122600,374,487,1,487,374,113
C,20010517,105134,1000227,00231C,0000519,1,13,1301,130129,1427,142700,170,221,5,1105,850,255
C,20010517,181855,1000226,00087C,0000677,1,11,1115,111507,0854,085404,162,211,1,211,162,49
C,20010517,181855,1000226,00087C,0000179,1,14,1403,140309,1551,155101,351,521,1,521,351,170
C,20010517,181855,1000226,00087C,0000493,1,11,1113,111305,1755,175504,274,357,1,357,274,83
C,20010517,181855,1000226,00087C,0000347,1,11,1119,111905,1646,164603,297,387,1,387,297,90
C,20010517,181855,1000226,00087C,0000395,1,11,1118,111807,1556,155601,293,625,1,625,293,332
