shop,date,time,receipt,customer,product,CategoryCode1,CategoryCode2,CategoryCode4,CategoryCode6,manufacturer,brand,unitCost,unitPrice,quantity,amount,costAmount,profit
A,20010502,192406,1000208,00012A,0000252,1,14,1404,140401,0153,015302,238,310,6,1860,1428,432
A,20010502,192406,1000208,00012A,0000438,1,14,1403,140309,1100,110001,208,271,1,271,208,63
A,20010502,192406,1000208,00012A,0000348,1,11,1115,111505,0929,092901,331,543,1,543,331,212
A,20010502,192406,1000208,00012A,0000602,1,11,1113,111301,1772,177202,419,545,1,545,419,126
A,20010502,192406,1000208,00012A,0000337,1,11,1101,110105,1021,102100,179,233,1,233,179,54
A,20010502,192406,1000208,00012A,0000506,1,13,1301,130129,0854,085400,246,320,1,320,246,74
A,20010502,192406,1000208,00012A,0000173,1,11,1115,111501,1466,146600,132,172,1,172,132,40
A,20010503,131248,1000214,00224A,0000219,1,13,1304,130403,1537,153702,378,492,1,492,378,114
A,20010503,131248,1000214,00224A,0000261,1,11,1111,111113,1771,177104,274,357,7,2499,1918,581
A,20010504,160137,1000215,00014A,0000747,1,11,1115,111501,1509,150903,483,628,1,628,483,145
A,20010504,160137,1000215,00014A,0000452,1,11,1108,110802,0506,050602,235,546,1,546,235,311
A,20010504,160137,1000215,00014A,0000357,1,11,1105,110505,0013,001300,500,922,1,922,500,422
A,20010504,160137,1000215,00014A,0000436,1,11,1111,111197,0407,040704,331,431,1,431,331,100
A,20010504,160137,1000215,00014A,0000392,1,14,1401,140107,1376,137605,254,331,1,331,254,77
A,20010504,160137,1000215,00014A,0000470,1,11,1119,111909,0062,006201,274,357,1,357,274,83
A,20010504,160137,1000215,00014A,0000270,1,11,1115,111507,0605,060502,238,357,1,357,238,119
A,20010504,160137,1000215,00014A,0000629,1,11,1107,110703,1409,140900,278,362,1,362,278,84
A,20010504,160137,1000215,00014A,0000378,1,13,1301,130139,0386,038605,222,364,1,364,222,142
A,20010504,160137,1000215,00014A,0000404,1,11,1115,111597,0728,072803,609,1590,1,1590,609,981
A,20010504,160137,1000215,00014A,0000271,1,14,1406,140697,1799,179903,340,442,1,442,340,102
A,20010504,160137,1000215,00014A,0000399,1,11,1113,111307,0939,093902,198,258,1,258,198,60
A,20010504,170512,1000216,00118A,0000545,1,11,1121,112111,0729,072900,199,259,1,259,199,60
A,20010504,170512,1000216,00118A,0000374,1,11,1117,111701,0151,015100,329,428,1,428,329,99
A,20010504,170512,1000216,00118A,0000582,1,11,1101,110133,0870,087000,421,548,1,548,421,127
A,20010504,170512,1000216,00118A,0000177,1,11,1120,112003,0290,029000,323,420,1,420,323,97
A,20010504,170512,1000216,00118A,0000403,1,11,1120,112097,0465,046500,203,264,1,264,203,61
A,20010504,170512,1000216,00118A,0000326,1,11,1106,110601,1340,134000,416,541,5,2705,2080,625
A,20010504,170512,1000216,00118A,0000591,1,11,1111,111107,1471,147100,175,228,6,1368,1050,318
A,20010504,170512,1000216,00118A,0000322,1,13,1303,130303,0606,060602,213,277,3,831,639,192
A,20010504,170512,1000216,00118A,0000182,1,11,1121,112113,0019,001902,381,496,1,496,381,115
A,20010505,112558,1000218,00034A,0000458,1,11,1104,110415,1565,156500,393,511,1,511,393,118
A,20010505,112558,1000218,00034A,0000367,1,11,1106,110697,0048,004803,292,380,2,760,584,176
A,20010505,112558,1000218,00034A,0000469,1,11,1113,111303,1417,141703,201,397,6,2382,1206,1176
A,20010505,112558,1000218,00034A,0000318,1,13,1304,130497,1248,124805,231,301,5,1505,1155,350
A,20010505,112558,1000218,00034A,0000371,1,11,1120,112005,0438,043802,400,520,1,520,400,120
A,20010505,112558,1000218,00034A,0000117,1,14,1406,140691,0714,071401,197,257,1,257,197,60
A,20010505,112558,1000218,00034A,0000391,1,11,1111,111111,0052,005200,191,281,1,281,191,90
A,20010505,112558,1000218,00034A,0000139,1,12,1201,120197,0316,031601,267,348,1,348,267,81
A,20010505,112558,1000218,00034A,0000336,1,11,1111,111101,1496,149602,393,720,1,720,393,327
A,20010505,112558,1000218,00034A,0000241,1,11,1111,111101,1715,171502,273,355,5,1775,1365,410
A,20010505,131231,1000220,00214A,0000322,1,13,1303,130303,0606,060602,213,277,1,277,213,64
A,20010505,131231,1000220,00214A,0000266,1,11,1104,110407,1862,186200,334,435,1,435,334,101
A,20010505,131231,1000220,00214A,0000219,1,13,1304,130403,1537,153702,378,492,7,3444,2646,798
A,20010505,131231,1000220,00214A,0000300,1,11,1101,110117,1006,100601,238,310,1,310,238,72
A,20010505,150329,1000217,00008A,0000697,1,11,1105,110509,0566,056608,293,381,1,381,293,88
A,20010505,150329,1000217,00008A,0000640,1,11,1110,111009,1913,191300,278,362,1,362,278,84
A,20010505,150329,1000217,00008A,0000392,1,14,1401,140107,1376,137605,254,331,1,331,254,77
A,20010505,150329,1000217,00008A,0000318,1,13,1304,130497,1248,124805,231,301,1,301,231,70
A,20010505,192946,1000219,00094A,0000420,1,11,1102,110211,0376,037601,255,332,5,1660,1275,385
A,20010505,192946,1000219,00094A,0000248,1,13,1301,130137,0340,034000,373,485,1,485,373,112
A,20010505,192946,1000219,00094A,0000458,1,11,1104,110415,1565,156500,393,511,6,3066,2358,708
A,20010505,192946,1000219,00094A,0000345,1,11,1121,112105,0188,018800,343,938,2,1876,686,1190
A,20010505,192946,1000219,00094A,0000449,1,14,1406,140631,1215,121503,322,419,1,419,322,97
A,20010505,192946,1000219,00094A,0000280,1,14,1403,140316,0175,017501,253,329,1,329,253,76
A,20010505,192946,1000219,00094A,0000434,1,11,1105,110504,0523,052300,378,635,1,635,378,257
A,20010505,192946,1000219,00094A,0000294,1,14,1406,140681,0694,069401,236,307,6,1842,1416,426
A,20010505,192946,1000219,00094A,0000545,1,11,1121,112111,0729,072900,199,259,1,259,199,60
A,20010505,192946,1000219,00094A,0000302,1,11,1108,110801,0136,013601,251,327,1,327,251,76
A,20010505,192946,1000219,00094A,0000537,1,13,1301,130135,0596,059601,298,388,5,1940,1490,450
A,20010505,192946,1000219,00094A,0000375,1,11,1121,112107,1853,185300,221,288,1,288,221,67
A,20010505,192946,1000219,00094A,0000449,1,14,1406,140631,1215,121503,322,419,1,419,322,97
A,20010506,093708,1000221,00124A,0000305,1,11,1101,110129,1765,176502,185,241,4,964,740,224
A,20010506,093708,1000221,00124A,0000423,1,11,1107,110791,0107,010703,290,377,1,377,290,87
A,20010506,093708,1000221,00124A,0000489,1,11,1120,112003,1668,166803,196,255,1,255,196,59
A,20010506,150603,1000222,00200A,0000274,1,11,1121,112107,0472,047200,359,467,5,2335,1795,540
A,20010506,150603,1000222,00200A,0000668,1,14,1404,140405,0846,084604,175,228,3,684,525,159
A,20010506,150603,1000222,00200A,0000370,1,11,1102,110211,1261,126101,224,292,1,292,224,68
A,20010506,150603,1000222,00200A,0000416,1,11,1107,110721,0023,002300,299,389,1,389,299,90
A,20010506,150603,1000222,00200A,0000520,1,14,1401,140103,0604,060401,388,505,1,505,388,117
A,20010506,150603,1000222,00200A,0000429,1,11,1119,111997,1117,111700,295,384,1,384,295,89
A,20010506,150603,1000222,00200A,0000520,1,14,1401,140103,0604,060401,388,505,1,505,388,117
A,20010506,150603,1000222,00200A,0000491,1,13,1304,130497,0578,057800,377,631,1,631,377,254
A,20010506,153813,1000223,00225A,0000188,1,11,1119,111901,1415,141500,251,327,7,2289,1757,532
A,20010506,153813,1000223,00225A,0000426,1,11,1106,110601,1763,176305,177,313,1,313,177,136
A,20010506,153813,1000223,00225A,0000237,1,11,1101,110111,0295,029502,244,318,1,318,244,74
A,20010506,153813,1000223,00225A,0000456,1,11,1116,111697,1649,164901,447,582,1,582,447,135
A,20010506,153813,1000223,00225A,0000396,1,14,1401,140103,1489,148900,404,526,1,526,404,122
A,20010506,153813,1000223,00225A,0000442,1,11,1101,110197,0266,026600,240,607,1,607,240,367
A,20010506,172453,1000224,00236A,0000185,1,13,1301,130135,1226,122603,247,322,1,322,247,75
A,20010506,172453,1000224,00236A,0000506,1,13,1301,130129,0854,085400,246,320,1,320,246,74
A,20010506,172453,1000224,00236A,0000184,1,11,1105,110505,0612,061203,518,674,7,4718,3626,1092
A,20010506,172453,1000224,00236A,0000449,1,14,1406,140631,1215,121503,322,419,1,419,322,97
A,20010506,172453,1000224,00236A,0000357,1,11,1105,110505,0013,001300,500,922,6,5532,3000,2532
A,20010506,172453,1000224,00236A,0000442,1,11,1101,110197,0266,026600,240,607,5,3035,1200,1835
A,20010506,172453,1000224,00236A,0000365,1,14,1401,140111,0769,076900,161,210,6,1260,966,294
A,20010506,172453,1000224,00236A,0000322,1,13,1303,130303,0606,060602,213,277,1,277,213,64
A,20010506,172453,1000224,00236A,0000295,1,14,1497,149797,1570,157000,171,223,1,223,171,52
A,20010507,111434,1000225,00017A,0000439,1,11,1104,110411,1007,100700,187,244,1,244,187,57
A,20010507,111434,1000225,00017A,0000292,1,11,1105,110504,1110,111001,283,368,5,1840,1415,425
A,20010507,111434,1000225,00017A,0000441,1,11,1110,111007,0713,071300,296,482,1,482,296,186
A,20010507,111434,1000225,00017A,0000316,1,11,1119,111907,1107,110702,265,345,5,1725,1325,400
A,20010507,111434,1000225,00017A,0000257,1,11,1112,111209,1400,140000,379,493,1,493,379,114
A,20010507,111434,1000225,00017A,0000262,1,11,1110,111011,0013,001302,174,296,3,888,522,366
A,20010507,111434,1000225,00017A,0000402,1,11,1101,110135,1198,119800,310,563,4,2252,1240,1012
A,20010507,113729,1000226,00075A,0000450,1,11,1121,112111,1405,140503,321,418,3,1254,963,291
A,20010507,113729,1000226,00075A,0000348,1,11,1115,111505,0929,092901,331,543,1,543,331,212
A,20010507,113729,1000226,00075A,0000432,1,11,1105,110509,1258,125804,331,431,1,431,331,100
A,20010507,113729,1000226,00075A,0000332,1,11,1107,110721,0550,055003,354,461,1,461,354,107
A,20010507,113729,1000226,00075A,0000504,1,11,1121,112113,0358,035804,297,387,1,387,297,90
A,20010507,113729,1000226,00075A,0000346,1,13,1301,130129,0518,051802,380,494,6,2964,2280,684
A,20010507,113729,1000226,00075A,0000501,1,11,1108,110802,0876,087602,333,770,1,770,333,437
A,20010507,113729,1000226,00075A,0000502,1,11,1107,110703,0725,072501,110,143,1,143,110,33
A,20010507,121733,1000227,00092A,0000274,1,11,1121,112107,0472,047200,359,467,1,467,359,108
A,20010507,121733,1000227,00092A,0000434,1,11,1105,110504,0523,052300,378,635,1,635,378,257
A,20010507,121733,1000227,00092A,0000329,1,14,1401,140103,0094,009404,288,375,1,375,288,87
A,20010507,121733,1000227,00092A,0000405,1,13,1301,130123,1310,131000,408,625,1,625,408,217
A,20010507,121733,1000227,00092A,0000375,1,11,1121,112107,1853,185300,221,348,7,2436,1547,889
A,20010507,121733,1000227,00092A,0000605,1,13,1302,130297,0207,020700,531,691,1,691,531,160
A,20010507,121733,1000227,00092A,0000250,1,11,1103,110397,0235,023501,268,349,1,349,268,81
A,20010507,121733,1000227,00092A,0000498,1,11,1119,111903,0463,046307,192,250,1,250,192,58
A,20010507,121733,1000227,00092A,0000104,1,11,1115,111501,1586,158605,341,444,6,2664,2046,618
A,20010507,121733,1000227,00092A,0000249,1,11,1103,110397,0393,039303,412,536,1,536,412,124
A,20010508,121659,1000228,00017A,0000441,1,11,1110,111007,0713,071300,296,482,1,482,296,186
A,20010508,121659,1000228,00017A,0000254,1,11,1115,111597,1124,112402,370,481,1,481,370,111
A,20010508,121659,1000228,00017A,0000485,1,14,1403,140315,0129,012907,166,216,1,216,166,50
A,20010508,121659,1000228,00017A,0000262,1,11,1110,111011,0013,001302,174,296,1,296,174,122
A,20010508,121659,1000228,00017A,0000442,1,11,1101,110197,0266,026600,240,607,4,2428,960,1468
A,20010508,121659,1000228,00017A,0000239,1,11,1104,110497,0781,078100,225,293,6,1758,1350,408
A,20010508,121659,1000228,00017A,0000517,1,11,1197,119705,1151,115102,424,660,1,660,424,236
A,20010508,121659,1000228,00017A,0000540,1,14,1403,140323,1789,178900,286,372,1,372,286,86
A,20010508,140239,1000229,00180A,0000240,1,14,1402,140209,1595,159501,462,601,1,601,462,139
A,20010508,140239,1000229,00180A,0000519,1,13,1301,130129,1427,142700,170,221,1,221,170,51
A,20010508,140239,1000229,00180A,0000231,1,12,1297,129797,1878,187801,472,614,5,3070,2360,710
A,20010508,140239,1000229,00180A,0000445,1,11,1119,111901,0621,062100,357,465,1,465,357,108
A,20010508,140239,1000229,00180A,0000520,1,14,1401,140103,0604,060401,388,505,1,505,388,117
A,20010508,140239,1000229,00180A,0000413,1,11,1104,110403,0353,035306,286,372,1,372,286,86
A,20010508,184035,1000230,00260A,0000266,1,11,1104,110407,1862,186200,334,435,1,435,334,101
A,20010508,184035,1000230,00260A,0000442,1,11,1101,110197,0266,026600,240,607,6,3642,1440,2202
A,20010508,184035,1000230,00260A,0000338,1,14,1401,140105,1875,187504,331,431,1,431,331,100
A,20010508,184035,1000230,00260A,0000573,1,13,1301,130127,0779,077901,190,247,1,247,190,57
A,20010508,184035,1000230,00260A,0000232,1,11,1116,111603,1347,134702,253,329,1,329,253,76
A,20010508,184035,1000230,00260A,0000458,1,11,1104,110415,1565,156500,393,511,1,511,393,118
A,20010508,184035,1000230,00260A,0000375,1,11,1121,112107,1853,185300,221,348,1,348,221,127
A,20010508,184035,1000230,00260A,0000536,1,11,1113,111307,1083,108301,206,268,1,268,206,62
A,20010508,184035,1000230,00260A,0000209,1,11,1197,119705,0147,014701,292,462,1,462,292,170
A,20010508,184035,1000230,00260A,0000592,1,11,1111,111197,0473,047303,341,444,6,2664,2046,618
A,20010509,125352,1000232,00032A,0000308,1,14,1404,140407,0707,070700,468,609,1,609,468,141
A,20010509,125352,1000232,00032A,0000435,1,11,1101,110129,0522,052203,256,333,1,333,256,77
A,20010509,125352,1000232,00032A,0000510,1,11,1112,111209,1148,114804,324,422,6,2532,1944,588
A,20010509,150301,1000235,00108A,0000343,1,11,1104,110407,0189,018903,384,500,3,1500,1152,348
A,20010509,150301,1000235,00108A,0000447,1,11,1105,110511,1574,157403,324,422,1,422,324,98
A,20010509,152333,1000233,00045A,0000278,1,11,1107,110725,0140,014000,278,746,1,746,278,468
A,20010509,152333,1000233,00045A,0000489,1,11,1120,112003,1668,166803,196,255,1,255,196,59
A,20010509,152333,1000233,00045A,0000625,1,11,1118,111807,1154,115400,307,400,6,2400,1842,558
A,20010509,152333,1000233,00045A,0000448,1,11,1120,112005,1298,129803,313,407,6,2442,1878,564
A,20010509,152333,1000233,00045A,0000488,1,11,1119,111905,1644,164402,358,466,3,1398,1074,324
A,20010509,165532,1000231,00014A,0000357,1,11,1105,110505,0013,001300,500,1053,2,2106,1000,1106
A,20010509,165532,1000231,00014A,0000423,1,11,1107,110791,0107,010703,290,377,6,2262,1740,522
A,20010509,165532,1000231,00014A,0000456,1,11,1116,111697,1649,164901,447,582,1,582,447,135
A,20010509,165532,1000231,00014A,0000671,1,14,1406,140697,0750,075000,265,345,1,345,265,80
A,20010509,165532,1000231,00014A,0000583,1,11,1108,110805,1238,123804,70,91,5,455,350,105
A,20010509,165532,1000231,00014A,0000587,1,11,1101,110131,0048,004801,212,276,1,276,212,64
A,20010509,204304,1000234,00086A,0000726,1,11,1101,110142,0824,082403,196,255,1,255,196,59
A,20010509,204304,1000234,00086A,0000351,1,11,1113,111397,0745,074501,227,296,1,296,227,69
A,20010509,204304,1000234,00086A,0000420,1,11,1102,110211,0376,037601,255,332,1,332,255,77
A,20010509,204304,1000234,00086A,0000234,1,14,1406,140601,0099,009902,328,427,1,427,328,99
A,20010509,204304,1000234,00086A,0000551,1,11,1117,111797,0591,059107,328,427,1,427,328,99
A,20010509,204304,1000234,00086A,0000226,1,11,1107,110705,0904,090400,339,441,1,441,339,102
A,20010509,204304,1000234,00086A,0000439,1,11,1104,110411,1007,100700,187,244,1,244,187,57
A,20010509,204304,1000234,00086A,0000301,1,14,1497,149797,1730,173005,154,201,1,201,154,47
A,20010509,204304,1000234,00086A,0000432,1,11,1105,110509,1258,125804,331,431,6,2586,1986,600
A,20010509,204304,1000234,00086A,0000401,1,11,1121,112105,1216,121600,265,345,1,345,265,80
A,20010509,204304,1000234,00086A,0000565,1,11,1116,111601,1327,132700,249,324,1,324,249,75
A,20010509,204304,1000234,00086A,0000236,1,13,1304,130497,1468,146801,301,392,1,392,301,91
A,20010509,204304,1000234,00086A,0000514,1,11,1115,111597,0545,054503,103,134,1,134,103,31
A,20010510,121532,1000236,00268A,0000312,1,14,1404,140407,0614,061400,305,397,1,397,305,92
A,20010510,121532,1000236,00268A,0000437,1,13,1301,130141,1950,195003,381,496,1,496,381,115
A,20010510,121532,1000236,00268A,0000379,1,12,1201,120197,1725,172506,243,418,4,1672,972,700
A,20010510,121532,1000236,00268A,0000454,1,14,1401,140107,1804,180403,199,259,5,1295,995,300
A,20010510,121532,1000236,00268A,0000310,1,14,1404,140403,1148,114803,298,388,6,2328,1788,540
A,20010510,121532,1000236,00268A,0000492,1,11,1197,119797,0501,050100,361,470,7,3290,2527,763
A,20010510,121532,1000236,00268A,0000515,1,11,1119,111907,1477,147704,436,567,1,567,436,131
A,20010511,115510,1000238,00052A,0000417,1,11,1107,110703,0442,044204,395,667,1,667,395,272
A,20010511,132036,1000239,00110A,0000199,1,11,1105,110515,1100,110003,265,345,1,345,265,80
A,20010511,132036,1000239,00110A,0000344,1,11,1104,110411,0370,037000,189,246,1,246,189,57
A,20010511,165650,1000237,00044A,0000404,1,11,1115,111597,0728,072803,609,1590,1,1590,609,981
A,20010511,165650,1000237,00044A,0000364,1,13,1301,130137,1772,177201,366,476,1,476,366,110
A,20010511,165650,1000237,00044A,0000546,1,14,1404,140401,0549,054906,384,500,5,2500,1920,580
A,20010511,165650,1000237,00044A,0000309,1,13,1303,130301,0394,039401,308,401,1,401,308,93
A,20010511,165650,1000237,00044A,0000537,1,13,1301,130135,0596,059601,298,388,1,388,298,90
A,20010511,165650,1000237,00044A,0000392,1,14,1401,140107,1376,137605,254,331,1,331,254,77
A,20010511,165650,1000237,00044A,0000417,1,11,1107,110703,0442,044204,395,667,5,3335,1975,1360
A,20010511,165650,1000237,00044A,0000304,1,11,1107,110707,1487,148704,343,1334,3,4002,1029,2973
A,20010512,105833,1000240,00024A,0000403,1,11,1120,112097,0465,046500,203,327,6,1962,1218,744
A,20010512,105833,1000240,00024A,0000339,1,11,1105,110501,1285,128501,430,559,1,559,430,129
A,20010512,105833,1000240,00024A,0000413,1,11,1104,110403,0353,035306,286,372,6,2232,1716,516
A,20010512,105833,1000240,00024A,0000119,1,13,1304,130401,0303,030302,334,435,1,435,334,101
A,20010512,105833,1000240,00024A,0000154,1,11,1113,111305,0090,009002,276,359,1,359,276,83
A,20010512,143423,1000241,00087A,0000516,1,14,1403,140313,0263,026304,243,316,1,316,243,73
A,20010512,143423,1000241,00087A,0000294,1,14,1406,140681,0694,069401,236,307,1,307,236,71
A,20010514,101712,1000244,00200A,0000752,1,11,1121,112113,1060,106004,258,336,6,2016,1548,468
A,20010514,101712,1000244,00200A,0000432,1,11,1105,110509,1258,125804,331,431,3,1293,993,300
A,20010514,101712,1000244,00200A,0000373,1,11,1118,111897,1341,134100,91,147,1,147,91,56
A,20010514,101712,1000244,00200A,0000761,1,11,1104,110407,1035,103504,279,363,1,363,279,84
A,20010514,101712,1000244,00200A,0000366,1,14,1403,140315,1610,161001,237,309,1,309,237,72
A,20010514,101712,1000244,00200A,0000352,1,11,1101,110125,1322,132200,345,449,1,449,345,104
A,20010514,101712,1000244,00200A,0000391,1,11,1111,111111,0052,005200,191,395,1,395,191,204
A,20010514,101712,1000244,00200A,0000281,1,14,1403,140305,1501,150100,206,268,1,268,206,62
A,20010514,150108,1000245,00238A,0000534,1,11,1104,110415,1226,122600,374,487,3,1461,1122,339
A,20010514,150108,1000245,00238A,0000707,1,11,1104,110407,1161,116101,414,539,1,539,414,125
A,20010514,150108,1000245,00238A,0000379,1,12,1201,120197,1725,172506,243,418,1,418,243,175
A,20010514,150108,1000245,00238A,0000411,1,14,1406,140681,1053,105301,383,590,6,3540,2298,1242
A,20010514,150108,1000245,00238A,0000282,1,11,1118,111801,0112,011201,153,199,1,199,153,46
A,20010514,150108,1000245,00238A,0000586,1,11,1102,110207,1090,109003,317,413,1,413,317,96
A,20010514,150108,1000245,00238A,0000135,1,11,1121,112113,1684,168403,355,462,1,462,355,107
A,20010514,150108,1000245,00238A,0000679,1,11,1121,112197,0076,007605,282,367,1,367,282,85
A,20010514,150108,1000245,00238A,0000450,1,11,1121,112111,1405,140503,321,418,4,1672,1284,388
A,20010514,150108,1000245,00238A,0000416,1,11,1107,110721,0023,002300,299,389,1,389,299,90
