customer,receipt
00018B,1000011
00217B,1000014
00118B,1000015
00179B,1000016
00261B,1000018
00261B,1000018
00261B,1000018
00261B,1000018
00261B,1000018
00217B,1000017
00217B,1000017
00217B,1000017
00217B,1000017
00217B,1000017
00217B,1000017
00217B,1000017
00217B,1000017
00217B,1000017
00217B,1000017
00217B,1000017
00217B,1000017
00217B,1000017
00217B,1000017
00179B,1000020
00179B,1000020
00084B,1000019
00084B,1000019
00084B,1000019
00084B,1000019
00084B,1000019
00084B,1000019
00091B,1000021
00091B,1000021
00091B,1000021
00091B,1000021
00091B,1000021
00091B,1000021
00091B,1000021
00091B,1000021
00091B,1000021
00082B,1000022
00082B,1000022
00082B,1000022
00082B,1000022
00082B,1000022
00082B,1000022
00082B,1000022
00082B,1000022
00082B,1000022
00082B,1000022
00082B,1000022
00082B,1000022
00082B,1000022
00228B,1000023
00228B,1000023
00228B,1000023
00228B,1000023
00228B,1000023
00181B,1000025
00181B,1000025
00181B,1000025
00144B,1000024
00144B,1000024
00144B,1000024
00144B,1000024
00144B,1000024
00144B,1000024
00227B,1000026
00227B,1000026
00227B,1000026
00227B,1000026
00227B,1000026
00227B,1000026
00227B,1000026
00227B,1000026
00227B,1000026
00168B,1000027
00168B,1000027
00168B,1000027
00168B,1000027
00168B,1000027
00168B,1000027
00181B,1000028
00181B,1000028
00181B,1000028
00088B,1000029
00088B,1000029
00088B,1000029
00088B,1000029
00088B,1000029
00088B,1000029
00088B,1000029
00088B,1000029
00180B,1000032
00180B,1000032
00180B,1000032
00180B,1000032
00180B,1000032
00180B,1000032
00180B,1000032
00180B,1000032
00180B,1000032
00180B,1000032
00292B,1000033
00292B,1000033
00292B,1000033
00292B,1000033
00292B,1000033
00292B,1000033
00160B,1000030
00160B,1000030
00160B,1000030
00160B,1000030
00178B,1000031
00178B,1000031
00178B,1000031
00178B,1000031
00178B,1000031
00178B,1000031
00178B,1000031
00221B,1000034
00221B,1000034
00221B,1000034
00221B,1000034
00221B,1000034
00221B,1000034
00221B,1000034
00221B,1000034
00221B,1000034
00049B,1000035
00049B,1000035
00049B,1000035
00250B,1000036
00250B,1000036
00250B,1000036
00250B,1000036
00250B,1000036
00250B,1000036
00250B,1000036
00250B,1000036
00254B,1000038
00254B,1000038
00254B,1000038
00254B,1000038
00254B,1000038
00254B,1000038
00254B,1000038
00254B,1000038
00044B,1000037
00044B,1000037
00044B,1000037
00044B,1000037
00044B,1000037
00044B,1000037
00044B,1000037
00044B,1000037
00044B,1000037
00254B,1000042
00254B,1000042
00254B,1000042
00254B,1000042
00254B,1000042
00254B,1000042
00254B,1000042
00254B,1000042
00004B,1000039
00004B,1000039
00004B,1000039
00004B,1000039
00118B,1000041
00118B,1000041
00118B,1000041
00118B,1000041
00118B,1000041
00118B,1000041
00077B,1000040
00077B,1000040
00077B,1000040
00077B,1000040
00077B,1000040
00077B,1000040
00077B,1000040
00271B,1000044
00271B,1000044
00271B,1000044
00168B,1000043
00168B,1000043
00168B,1000043
00168B,1000043
00168B,1000043
00168B,1000043
00168B,1000043
00168B,1000043
00168B,1000043
00168B,1000043
00168B,1000043
00272B,1000048
00272B,1000048
00004B,1000045
00004B,1000045
00004B,1000045
00004B,1000045
00004B,1000045
00004B,1000045
00004B,1000045
00004B,1000045
00052B,1000046
00052B,1000046
00052B,1000046
00052B,1000046
00052B,1000046
00052B,1000046
00052B,1000046
00052B,1000046
00052B,1000046
00052B,1000046
00217B,1000047
00217B,1000047
00217B,1000047
00217B,1000047
00217B,1000047
00217B,1000047
00217B,1000047
00217B,1000047
00217B,1000047
00228B,1000051
00228B,1000051
00228B,1000051
00112B,1000050
00112B,1000050
00112B,1000050
00112B,1000050
00112B,1000050
00112B,1000050
00112B,1000050
00112B,1000050
00005B,1000049
00005B,1000049
00005B,1000049
00005B,1000049
00005B,1000049
00005B,1000049
00056B,1000053
00056B,1000053
00056B,1000053
00056B,1000053
00056B,1000053
00056B,1000053
00056B,1000053
00016B,1000052
00016B,1000052
00016B,1000052
00016B,1000052
00016B,1000052
00016B,1000052
00016B,1000052
00016B,1000052
00056B,1000054
00056B,1000054
00056B,1000054
00056B,1000054
00056B,1000054
00056B,1000054
00077B,1000055
00077B,1000055
00077B,1000055
00077B,1000055
00077B,1000055
00077B,1000055
00178B,1000059
00178B,1000059
00178B,1000059
00178B,1000059
00178B,1000059
00152B,1000058
00152B,1000058
00152B,1000058
00152B,1000058
00152B,1000058
00152B,1000058
00032B,1000056
00032B,1000056
00032B,1000056
00032B,1000056
00225B,1000061
00225B,1000061
00225B,1000061
00225B,1000061
00056B,1000057
00056B,1000057
00056B,1000057
00056B,1000057
00056B,1000057
00056B,1000057
00182B,1000060
00182B,1000060
00182B,1000060
00182B,1000060
00182B,1000060
00182B,1000060
00182B,1000060
00182B,1000060
00182B,1000060
00182B,1000060
00045B,1000062
00045B,1000062
00045B,1000062
00045B,1000062
00045B,1000062
00045B,1000062
00045B,1000062
00292B,1000067
00292B,1000067
00292B,1000067
00292B,1000067
00292B,1000067
00292B,1000067
00292B,1000067
00112B,1000065
00112B,1000065
00112B,1000065
00112B,1000065
00112B,1000065
00112B,1000065
00112B,1000065
00250B,1000066
00250B,1000066
00250B,1000066
00250B,1000066
00250B,1000066
00250B,1000066
00250B,1000066
00250B,1000066
00250B,1000066
00045B,1000063
00045B,1000063
00080B,1000064
00080B,1000064
00080B,1000064
00080B,1000064
00080B,1000064
00080B,1000064
00167B,1000069
00167B,1000069
00292B,1000072
00292B,1000072
00292B,1000072
00292B,1000072
00292B,1000072
00292B,1000072
00292B,1000072
00292B,1000072
00292B,1000072
00292B,1000072
00292B,1000072
00292B,1000072
00250B,1000070
00250B,1000070
00250B,1000070
00250B,1000070
00250B,1000070
00129B,1000068
00129B,1000068
00129B,1000068
00129B,1000068
00129B,1000068
00129B,1000068
00129B,1000068
00261B,1000071
00261B,1000071
00261B,1000071
00261B,1000071
00261B,1000071
00261B,1000071
00261B,1000071
00261B,1000071
00261B,1000071
00129B,1000074
00129B,1000074
00129B,1000074
00129B,1000074
00201B,1000075
00201B,1000075
00201B,1000075
00201B,1000075
00201B,1000075
00201B,1000075
00201B,1000075
00201B,1000075
00034B,1000073
00034B,1000073
00034B,1000073
00034B,1000073
00034B,1000073
00034B,1000073
00034B,1000073
00034B,1000073
00034B,1000073
00034B,1000073
00191B,1000076
00191B,1000076
00091B,1000078
00091B,1000078
00091B,1000078
00091B,1000078
00091B,1000078
00044B,1000077
00044B,1000077
00044B,1000077
00044B,1000077
00044B,1000077
00044B,1000077
00044B,1000077
00044B,1000077
00095B,1000079
00095B,1000079
00095B,1000079
00095B,1000079
00095B,1000079
00095B,1000079
00095B,1000079
00095B,1000079
00095B,1000079
00095B,1000079
00260B,1000083
00260B,1000083
00260B,1000083
00260B,1000083
00113B,1000080
00113B,1000080
00113B,1000080
00113B,1000080
00113B,1000080
00113B,1000080
00113B,1000080
00146B,1000082
00146B,1000082
00146B,1000082
00146B,1000082
00146B,1000082
00262B,1000084
00262B,1000084
00262B,1000084
00262B,1000084
00262B,1000084
00124B,1000081
00124B,1000081
00124B,1000081
00124B,1000081
00124B,1000081
00163B,1000085
00163B,1000085
00163B,1000085
00163B,1000085
00163B,1000085
00163B,1000085
00163B,1000085
00163B,1000085
00163B,1000085
00292B,1000087
00292B,1000087
00292B,1000087
00292B,1000087
00292B,1000087
00292B,1000087
00292B,1000087
00292B,1000087
00292B,1000087
00292B,1000087
00269B,1000086
00269B,1000086
00269B,1000086
00269B,1000086
00269B,1000086
00269B,1000086
00041B,1000089
00041B,1000089
00032B,1000088
00032B,1000088
00032B,1000088
00032B,1000088
00032B,1000088
00032B,1000088
00032B,1000088
00146B,1000091
00146B,1000091
00146B,1000091
00146B,1000091
00146B,1000091
00146B,1000091
00146B,1000091
00146B,1000091
00146B,1000091
00146B,1000091
00146B,1000091
00091B,1000090
00091B,1000090
00091B,1000090
00091B,1000090
00091B,1000090
00091B,1000090
00091B,1000090
00091B,1000090
00091B,1000090
00091B,1000090
00091B,1000090
00022B,1000092
00095B,1000094
00095B,1000094
00091B,1000093
00091B,1000093
00091B,1000093
00091B,1000093
00091B,1000093
00091B,1000093
00091B,1000093
00091B,1000093
00091B,1000093
00113B,1000096
00113B,1000096
00113B,1000096
00113B,1000096
00113B,1000096
00113B,1000096
00113B,1000096
00112B,1000095
00112B,1000095
00112B,1000095
00112B,1000095
00112B,1000095
00112B,1000095
00112B,1000095
00112B,1000095
00103B,1000098
00018B,1000097
00018B,1000097
00018B,1000097
00018B,1000099
00018B,1000099
00022B,1000100
00022B,1000100
00022B,1000100
00022B,1000100
00292B,1000102
00292B,1000102
00292B,1000102
00292B,1000102
00292B,1000102
00292B,1000102
00292B,1000102
00163B,1000101
00163B,1000101
00163B,1000101
00163B,1000101
00163B,1000101
00163B,1000101
00163B,1000101
00163B,1000101
00163B,1000101
00163B,1000101
00017B,1000103
00017B,1000103
00017B,1000103
00017B,1000103
00017B,1000103
00017B,1000103
00017B,1000103
00216B,1000104
00216B,1000104
00216B,1000104
00216B,1000104
00216B,1000104
00216B,1000104
00216B,1000104
00216B,1000104
00216B,1000104
00216B,1000104
00260B,1000105
00260B,1000105
00260B,1000105
00260B,1000105
00260B,1000105
00260B,1000105
00260B,1000105
00260B,1000105
00260B,1000105
00260B,1000105
00299B,1000110
00299B,1000110
00299B,1000110
00299B,1000110
00299B,1000110
00299B,1000110
00299B,1000110
00180B,1000107
00180B,1000107
00180B,1000107
00180B,1000107
00180B,1000107
00180B,1000107
00180B,1000107
00180B,1000107
00180B,1000107
00180B,1000107
00235B,1000108
00272B,1000109
00272B,1000109
00272B,1000109
00168B,1000106
00168B,1000106
00168B,1000106
00168B,1000106
00168B,1000106
00168B,1000106
00286B,1000113
00286B,1000113
00286B,1000113
00286B,1000113
00286B,1000113
00286B,1000113
00286B,1000113
00260B,1000112
00260B,1000112
00260B,1000112
00260B,1000112
00260B,1000112
00260B,1000112
00260B,1000112
00260B,1000112
00254B,1000111
00254B,1000111
00254B,1000111
00254B,1000111
00254B,1000111
00254B,1000111
00254B,1000111
00195B,1000115
00195B,1000115
00195B,1000115
00195B,1000115
00195B,1000115
00195B,1000115
00195B,1000115
00195B,1000115
00195B,1000115
00095B,1000114
00095B,1000114
00095B,1000114
00095B,1000114
00095B,1000114
00289B,1000118
00289B,1000118
00289B,1000118
00289B,1000118
00116B,1000117
00116B,1000117
00004B,1000116
00004B,1000116
00004B,1000116
00004B,1000116
00004B,1000116
00004B,1000116
00004B,1000116
00092B,1000119
00092B,1000119
00092B,1000119
00092B,1000119
00092B,1000119
00092B,1000119
00092B,1000119
00092B,1000119
00092B,1000119
00092B,1000119
00162B,1000120
00162B,1000120
00162B,1000120
00162B,1000120
00162B,1000120
00207B,1000124
00207B,1000124
00207B,1000124
00207B,1000124
00207B,1000124
00207B,1000124
00207B,1000124
00207B,1000124
00034B,1000121
00034B,1000121
00034B,1000121
00034B,1000121
00034B,1000121
00034B,1000121
00044B,1000122
00044B,1000122
00044B,1000122
00044B,1000122
00056B,1000123
00056B,1000123
00056B,1000123
00056B,1000123
00056B,1000123
00056B,1000123
00056B,1000123
00056B,1000123
00056B,1000123
00056B,1000123
00236B,1000126
00236B,1000126
00236B,1000126
00104B,1000125
00104B,1000125
00104B,1000125
00104B,1000125
00104B,1000125
00269B,1000129
00269B,1000129
00269B,1000129
00269B,1000129
00228B,1000128
00228B,1000128
00228B,1000128
00228B,1000128
00101B,1000127
00101B,1000127
00101B,1000127
00101B,1000127
00220B,1000131
00220B,1000131
00220B,1000131
00220B,1000131
00220B,1000131
00220B,1000131
00220B,1000131
00271B,1000132
00271B,1000132
00271B,1000132
00045B,1000130
00045B,1000130
00254B,1000135
00254B,1000135
00254B,1000135
00254B,1000135
00254B,1000135
00254B,1000135
00254B,1000135
00038B,1000133
00038B,1000133
00038B,1000133
00038B,1000133
00038B,1000133
00038B,1000133
00236B,1000134
00236B,1000134
00236B,1000134
00236B,1000134
00236B,1000134
00236B,1000134
00236B,1000134
00236B,1000134
00163B,1000136
00163B,1000136
00163B,1000136
00163B,1000136
00163B,1000136
00163B,1000136
00163B,1000136
00159B,1000137
00159B,1000137
00159B,1000137
00159B,1000137
00159B,1000137
00234B,1000138
00234B,1000138
00234B,1000138
00234B,1000138
00234B,1000138
00234B,1000138
00234B,1000138
00097B,1000139
00097B,1000139
00097B,1000139
00097B,1000139
00097B,1000139
00097B,1000139
00097B,1000139
00225B,1000142
00104B,1000140
00104B,1000140
00104B,1000140
00104B,1000140
00104B,1000140
00222B,1000141
00222B,1000141
00222B,1000141
00222B,1000141
00222B,1000141
00222B,1000141
00222B,1000141
00222B,1000141
00222B,1000141
00144B,1000145
00144B,1000145
00144B,1000145
00144B,1000145
00144B,1000145
00144B,1000145
00144B,1000145
00144B,1000145
00144B,1000145
00129B,1000144
00129B,1000144
00129B,1000144
00129B,1000144
00129B,1000144
00129B,1000144
00200B,1000146
00200B,1000146
00200B,1000146
00200B,1000146
00200B,1000146
00200B,1000146
00200B,1000146
00200B,1000146
00200B,1000146
00200B,1000146
00200B,1000146
00200B,1000146
00030B,1000143
00030B,1000143
00030B,1000143
00260B,1000149
00260B,1000149
00260B,1000149
00260B,1000149
00260B,1000149
00260B,1000149
00260B,1000149
00022B,1000147
00022B,1000147
00022B,1000147
00022B,1000147
00022B,1000147
00022B,1000147
00022B,1000147
00022B,1000147
00022B,1000147
00084B,1000148
00084B,1000148
00084B,1000148
00084B,1000148
00084B,1000148
00084B,1000148
00084B,1000148
00084B,1000148
00084B,1000148
00084B,1000148
00084B,1000148
00084B,1000148
00207B,1000150
00207B,1000150
00207B,1000150
00207B,1000150
00207B,1000150
00207B,1000150
00207B,1000150
00256B,1000151
00256B,1000151
00256B,1000151
00256B,1000151
00256B,1000151
00256B,1000151
00256B,1000151
00256B,1000151
00256B,1000151
00256B,1000151
00256B,1000151
00256B,1000151
00256B,1000151
00256B,1000151
00256B,1000151
00045B,1000152
00045B,1000152
00045B,1000152
00045B,1000152
00273B,1000153
00273B,1000153
00273B,1000153
00273B,1000153
00299B,1000157
00299B,1000157
00299B,1000157
00299B,1000157
00299B,1000157
00299B,1000157
00299B,1000157
00299B,1000157
00191B,1000154
00191B,1000154
00191B,1000154
00217B,1000155
00217B,1000155
00217B,1000155
00217B,1000155
00227B,1000156
00227B,1000156
00227B,1000156
00227B,1000156
00227B,1000156
00227B,1000156
00139B,1000159
00139B,1000159
00139B,1000159
00139B,1000159
00139B,1000159
00139B,1000159
00139B,1000159
00139B,1000159
00139B,1000159
00043B,1000158
00043B,1000158
00043B,1000158
00113B,1000160
00113B,1000160
00113B,1000160
00113B,1000160
00113B,1000160
00113B,1000160
00168B,1000161
00168B,1000161
00168B,1000161
00251B,1000162
00251B,1000162
00251B,1000162
00251B,1000162
00251B,1000162
00251B,1000162
00251B,1000162
00251B,1000162
00055B,1000164
00055B,1000164
00055B,1000164
00222B,1000166
00222B,1000166
00222B,1000166
00222B,1000166
00222B,1000166
00222B,1000166
00110B,1000165
00110B,1000165
00110B,1000165
00110B,1000165
00110B,1000165
00110B,1000165
00030B,1000163
00043B,1000168
00043B,1000168
00043B,1000168
00043B,1000168
00008B,1000167
00008B,1000167
00008B,1000167
00008B,1000167
00008B,1000167
00008B,1000167
00008B,1000167
00163B,1000171
00163B,1000171
00163B,1000171
00163B,1000171
00220B,1000172
00220B,1000172
00220B,1000172
00220B,1000172
00220B,1000172
00220B,1000172
00220B,1000172
00020B,1000169
00020B,1000169
00020B,1000169
00020B,1000169
00020B,1000169
00020B,1000169
00020B,1000169
00020B,1000169
00020B,1000169
00045B,1000170
00045B,1000170
00045B,1000170
00045B,1000170
00045B,1000170
00045B,1000170
00045B,1000170
00045B,1000170
00045B,1000170
00045B,1000170
00118B,1000174
00118B,1000174
00118B,1000174
00118B,1000174
00118B,1000174
00118B,1000174
00118B,1000174
00286B,1000175
00286B,1000175
00286B,1000175
00286B,1000175
00286B,1000175
00286B,1000175
00036B,1000173
00036B,1000173
00036B,1000173
00036B,1000173
00272B,1000179
00272B,1000179
00272B,1000179
00272B,1000179
00272B,1000179
00272B,1000179
00060B,1000177
00060B,1000177
00060B,1000177
00060B,1000177
00060B,1000177
00060B,1000177
00002B,1000176
00002B,1000176
00002B,1000176
00002B,1000176
00002B,1000176
00002B,1000176
00179B,1000178
00179B,1000178
00179B,1000178
00179B,1000178
00179B,1000178
00179B,1000178
00179B,1000178
00179B,1000178
00236B,1000182
00236B,1000182
00236B,1000182
00236B,1000182
00236B,1000182
00236B,1000182
00236B,1000182
00236B,1000182
00236B,1000182
00236B,1000182
00244B,1000183
00244B,1000183
00244B,1000183
00164B,1000180
00164B,1000180
00164B,1000180
00164B,1000180
00164B,1000180
00164B,1000180
00220B,1000181
00220B,1000181
00220B,1000181
00220B,1000181
00220B,1000181
00220B,1000181
00220B,1000181
00220B,1000181
00220B,1000181
00220B,1000181
00220B,1000181
00220B,1000181
00220B,1000181
00285B,1000185
00285B,1000185
00285B,1000185
00285B,1000185
00285B,1000185
00235B,1000184
00235B,1000184
00235B,1000184
00235B,1000184
00235B,1000184
00235B,1000184
00235B,1000184
00235B,1000184
00195B,1000187
00195B,1000187
00195B,1000187
00195B,1000187
00195B,1000187
00195B,1000187
00195B,1000187
00273B,1000188
00273B,1000188
00273B,1000188
00273B,1000188
00273B,1000188
00273B,1000188
00024B,1000186
00024B,1000186
00024B,1000186
00024B,1000186
00024B,1000186
00024B,1000186
00024B,1000186
00222B,1000191
00222B,1000191
00222B,1000191
00222B,1000191
00222B,1000191
00222B,1000191
00113B,1000189
00113B,1000189
00113B,1000189
00113B,1000189
00113B,1000189
00113B,1000189
00144B,1000190
00144B,1000190
00144B,1000190
00144B,1000190
00144B,1000190
00121B,1000192
00121B,1000192
00121B,1000192
00121B,1000192
00231B,1000193
00231B,1000193
00289B,1000194
00289B,1000194
00289B,1000194
00289B,1000194
00289B,1000194
00289B,1000194
00289B,1000194
00289B,1000194
00289B,1000194
00289B,1000194
00289B,1000194
00201B,1000199
00201B,1000199
00201B,1000199
00201B,1000199
00201B,1000199
00201B,1000199
00201B,1000199
00180B,1000198
00180B,1000198
00180B,1000198
00180B,1000198
00180B,1000198
00180B,1000198
00180B,1000198
00180B,1000198
00180B,1000198
00098B,1000197
00098B,1000197
00098B,1000197
00098B,1000197
00098B,1000197
00098B,1000197
00087B,1000195
00087B,1000195
00087B,1000195
00087B,1000195
00087B,1000195
00088B,1000196
00088B,1000196
00088B,1000196
00088B,1000196
00088B,1000196
00088B,1000196
00088B,1000196
00088B,1000196
00088B,1000196
00088B,1000196
00088B,1000196
00088B,1000196
00088B,1000196
00041B,1000200
00041B,1000200
00041B,1000200
00041B,1000200
00041B,1000200
00056B,1000201
00056B,1000201
00056B,1000201
00056B,1000201
00056B,1000201
00056B,1000201
00056B,1000201
00056B,1000201
00056B,1000201
00200B,1000203
00200B,1000203
00200B,1000203
00200B,1000203
00200B,1000203
00200B,1000203
00200B,1000203
00200B,1000203
00200B,1000203
00200B,1000203
00043B,1000202
00043B,1000202
00043B,1000202
00043B,1000202
00043B,1000202
00043B,1000202
00043B,1000202
00043B,1000202
00043B,1000202
00043B,1000202
00043B,1000202
00043B,1000202
00043B,1000202
00043B,1000202
00043B,1000202
00008B,1000204
00043B,1000205
00043B,1000205
00043B,1000205
00043B,1000205
00043B,1000205
00043B,1000205
00008B,1000206
00118B,1000207
00118B,1000207
00118B,1000207
00267B,1000210
00267B,1000210
00267B,1000210
00267B,1000210
00217B,1000209
00217B,1000209
00217B,1000209
00217B,1000209
00217B,1000209
00121B,1000208
00121B,1000208
00121B,1000208
00121B,1000208
00121B,1000208
00121B,1000208
00121B,1000208
00121B,1000208
00121B,1000208
00121B,1000208
00121B,1000208
00285B,1000211
00285B,1000211
00285B,1000211
00285B,1000211
