manufacturer,brand,profit
1405,140503,274
0983,098300,192
1100,110001,378
1771,177104,166
1410,141001,376
0508,050800,134
1496,149602,2412
0115,011504,122
0107,010703,251
1889,188901,962
0713,071300,186
0550,055004,85
1816,181600,360
0545,054503,49
0158,015803,58
1991,199103,75
0361,036103,975
0678,067800,316
1755,175504,1995
0370,037000,57
1007,100700,595
0556,055600,676
1203,120303,346
0745,074501,96
1720,172003,430
1501,150100,62
1340,134000,443
0442,044204,1088
1633,163302,1827
0266,026600,2880
0929,092901,1770
1492,149206,389
1496,149602,4020
0465,046500,124
0266,026600,576
1714,171400,990
1463,146303,633
1248,124805,119
0062,006201,234
1336,133601,1446
1896,189601,354
0894,089401,115
1221,122103,667
1955,195503,3451
0578,057800,442
0094,009404,516
1383,138301,377
1223,122300,100
1441,144100,90
1943,194300,1560
1315,131504,336
1653,165302,108
0931,093101,99
0191,019100,121
1287,128703,284
1889,188903,178
0501,050100,1692
0107,010703,251
1955,195503,493
0300,030002,1725
0119,011903,340
1659,165902,213
1238,123804,52
0143,014301,248
0138,013801,1168
0749,074904,98
0690,069004,1082
0346,034600,504
1315,131504,84
0928,092801,45
1884,188400,78
0193,019301,83
1880,188002,150
1287,128703,284
1789,178900,218
0423,042305,792
0104,010400,80
0875,087501,636
0268,026800,127
0369,036900,1105
1889,188901,962
0934,093400,49
0844,084400,1528
1669,166901,108
0420,042000,146
1347,134702,76
1471,147100,750
1523,152302,194
0854,085400,296
0777,077700,108
1772,177202,224
0605,060502,197
0062,006201,234
1889,188901,3848
1207,120700,508
1263,126302,167
0701,070100,524
1943,194300,465
0508,050804,83
1736,173603,129
1889,188901,962
1886,188600,298
1570,157000,340
0590,059000,855
0844,084401,126
1175,117501,252
0104,010400,80
1017,101703,2415
0578,057800,2210
1595,159501,139
1902,190200,108
0663,066302,63
0193,019301,83
0104,010402,55
1376,137605,157
0188,018800,6675
1417,141703,699
1556,155601,165
0549,054906,329
1318,131803,77
0438,043802,511
1508,150802,147
1441,144100,183
1427,142700,134
1669,166901,108
0918,091803,456
1261,126101,756
0104,010401,76
1322,132200,969
1034,103401,208
0901,090101,220
0807,080700,1416
1804,180403,60
1817,181705,51
1736,173603,129
0407,040704,965
1884,188400,78
0854,085400,74
0107,010703,251
0191,019100,121
0471,047104,594
1080,108004,240
1896,189601,590
1556,155601,825
1668,166803,59
0969,096902,832
1801,180100,245
1057,105702,255
1527,152705,184
1032,103200,336
0939,093902,169
1517,151703,291
1730,173005,282
0508,050800,134
0745,074501,96
0736,073600,368
0678,067801,165
0420,042000,876
1489,148900,473
0522,052203,139
1943,194300,465
1083,108301,62
1145,114502,319
1586,158605,195
0263,026304,744
0099,009902,171
0844,084401,126
0707,070700,1746
0465,046500,620
1322,132200,1615
1053,105301,207
0887,088701,648
1229,122901,288
1293,129301,57
0054,005404,127
1477,147704,236
0610,061002,666
0203,020300,1240
1193,119305,68
0793,079301,176
1853,185300,182
0376,037601,127
1032,103200,336
0371,037101,715
1717,171700,132
0679,067905,159
1322,132200,323
1444,144403,239
1100,110001,126
1017,101703,483
0227,022704,325
1216,121600,480
1659,165902,852
0263,026304,186
0147,014700,600
0023,002300,90
1487,148704,4955
0773,077301,101
1610,161001,187
0099,009902,171
1364,136402,234
0109,010905,63
0678,067800,316
0463,046305,430
1505,150502,535
1668,166803,59
1340,134000,443
0179,017901,146
1527,152705,184
0463,046307,265
0227,022704,325
1053,105301,1242
1489,148900,2838
1568,156801,103
0690,069004,1082
0604,060401,206
1624,162401,626
0405,040502,348
1216,121600,400
0048,004801,128
0302,030201,860
1735,173500,172
1515,151503,75
1369,136902,1480
0939,093902,1183
1013,101300,355
1248,124805,119
1649,164901,135
0384,038403,123
1804,180403,166
0781,078100,181
0025,002501,316
1216,121600,80
1889,188901,4810
0773,077301,505
1080,108004,1440
1776,177601,294
0465,046500,248
1378,137803,1325
0674,067402,40
1489,148902,140
0369,036900,221
0312,031203,291
1844,184400,570
1021,102100,54
1770,177000,550
0569,056902,1540
0508,050800,134
0068,006801,389
1033,103300,169
0769,076900,101
0319,031904,2515
0386,038605,294
0729,072900,120
0386,038605,1470
0393,039303,124
1646,164603,90
1487,148704,991
1226,122602,130
1107,110702,151
1143,114302,108
0388,038800,117
0854,085400,74
1006,100601,72
1714,171400,198
1241,124104,50
1902,190200,108
0079,007901,204
0596,059601,90
1077,107700,78
1322,132200,323
0235,023501,81
1248,124805,119
1556,155601,165
1646,164603,630
0358,035804,138
0442,044204,272
0295,029502,74
1844,184400,114
0442,044204,1360
1021,102100,270
0025,002501,1580
0052,005200,204
0949,094901,162
1083,108300,1615
1364,136402,234
0523,052300,398
0485,048500,59
1736,173603,645
0612,061203,156
0255,025502,582
1383,138301,377
1705,170502,299
1013,101300,355
0138,013801,292
1032,103200,336
1322,132200,323
1100,110001,126
0147,014700,100
0876,087602,2185
1148,114803,450
0561,056105,158
0048,004803,88
1274,127401,110
0556,055600,676
0591,059107,99
0188,018800,2225
0120,012000,193
0302,030202,265
0604,060401,206
0048,004803,88
0463,046307,375
1404,140402,94
0052,005200,1020
0300,030002,345
1717,171700,132
0679,067905,159
1994,199404,532
1310,131000,217
0854,085400,105
1496,149602,804
0120,012000,193
1943,194300,465
1639,163900,155
1570,157000,2350
1492,149206,389
1341,134100,56
0376,037601,127
1537,153702,798
1705,170502,299
1341,134100,336
1547,154704,558
1714,171400,1188
0590,059003,489
0188,018800,2225
1221,122103,983
0823,082303,352
0663,066302,63
1656,165602,744
1525,152504,57
0621,062100,175
0192,019200,128
1007,100700,119
0623,062301,198
1705,170502,1495
1908,190802,80
0591,059107,99
0823,082303,352
1032,103200,336
1799,179903,158
1417,141703,233
0725,072501,69
0473,047303,103
0869,086900,347
1133,113302,1528
1261,126101,126
0909,090901,525
0064,006400,250
1293,129301,57
1893,189300,201
0104,010400,400
0338,033801,55
0367,036703,40
1151,115101,930
1772,177201,1570
1427,142700,670
1285,128501,129
1154,115400,651
0605,060502,197
0844,084401,126
1136,113600,57
0158,015803,58
0048,004803,616
1221,122103,983
0694,069401,778
0707,070700,291
0344,034403,1884
0552,055202,205
0679,067901,1095
0282,028200,76
0370,037000,342
0744,074400,110
1908,190802,80
1705,170501,466
1771,177104,83
1007,100700,595
1322,132200,323
1484,148401,68
0054,005401,195
1198,119800,1962
0678,067801,165
1844,184400,570
0597,059700,576
0107,010703,1255
0565,056500,67
0508,050800,134
0293,029302,229
1229,122901,288
0094,009404,172
1789,178900,218
0956,095603,42
0338,033802,354
1216,121600,80
1301,130103,938
1364,136402,234
1734,173401,60
1421,142101,1458
0151,015100,214
1291,129100,945
0887,088701,108
1953,195300,321
0996,099600,81
1414,141403,24
1468,146801,231
1433,143303,380
1015,101501,57
0191,019104,487
1717,171700,132
0171,017104,711
0773,077301,101
1556,155601,825
1083,108300,1292
0068,006801,389
1817,181705,306
0171,017104,1659
0844,084400,1910
0565,056500,67
0508,050800,134
0929,092901,354
0104,010401,76
0594,059402,762
0126,012600,227
1811,181100,150
0369,036901,83
1714,171400,198
0960,096001,118
1083,108300,323
1315,131504,84
1556,155601,165
1735,173500,172
1017,101703,483
1789,178902,146
1903,190301,90
1261,126101,126
0085,008500,273
0610,061002,111
1492,149202,64
0153,015302,860
0779,077901,163
1067,106705,169
1198,119800,327
0023,002300,90
0793,079301,176
0910,091000,225
0536,053604,522
0744,074400,110
1903,190301,360
1558,155803,28
1230,123000,102
1558,155803,28
0779,077905,105
1818,181803,70
0268,026800,363
1477,147704,236
0869,086900,347
1649,164901,135
1017,101703,483
0319,031904,503
0617,061701,93
1804,180403,166
1006,100601,72
0227,022700,125
0518,051802,419
1143,114302,165
1327,132705,117
1107,110702,151
0346,034600,504
0678,067801,165
1336,133601,964
1516,151601,63
1431,143106,98
1649,164901,135
1659,165902,213
1315,131504,84
1501,150100,96
1477,147704,236
0189,018903,116
0023,002300,90
1336,133601,1687
0523,052300,1990
1124,112400,320
0227,022704,325
0728,072803,981
0321,032101,135
1812,181200,57
0570,057004,111
1763,176305,230
0901,090101,111
0320,032001,1176
0678,067801,165
1258,125804,181
1725,172504,135
0191,019100,726
1327,132705,117
0983,098300,192
1884,188400,171
0844,084401,126
0556,055600,676
1568,156801,618
0346,034600,504
1677,167705,551
0151,015100,214
0939,093900,229
0590,059003,489
0341,034102,80
0112,011201,122
0018,001800,76
1523,152302,183
1193,119305,68
1716,171603,3010
0781,078100,181
0976,097600,560
0346,034600,2520
1260,126001,852
0054,005401,411
0789,078903,80
1296,129603,146
0869,086900,347
1143,114302,165
1115,111500,69
0152,015200,1188
1659,165902,213
1677,167705,2755
1160,116001,106
1013,101300,526
0412,041201,87
0876,087602,437
0856,085602,653
0585,058501,151
1057,105702,353
1021,102100,54
1145,114501,380
0745,074501,576
0717,071700,315
0052,005200,612
1669,166901,540
0844,084400,382
0054,005401,411
0023,002300,90
0929,092901,354
1662,166204,98
0887,088701,108
1258,125804,181
0854,085400,105
1341,134100,280
0423,042305,132
0694,069401,778
1558,155803,28
0745,074501,96
0918,091803,456
1556,155601,246
0573,057301,135
0134,013404,67
0104,010401,228
0678,067801,165
0934,093400,49
0405,040502,174
1454,145402,356
0164,016402,126
1260,126001,142
1057,105702,353
0934,093400,49
1033,103300,387
1433,143303,76
0663,066302,63
0319,031904,503
1195,119503,96
0138,013801,292
0061,006101,158
1100,110001,126
1143,114302,165
0545,054503,49
1763,176305,230
0508,050800,134
1893,189300,201
0939,093902,845
1570,157000,1410
0138,013801,292
1291,129100,189
1662,166204,275
1090,109003,288
0578,057800,442
1376,137605,243
1921,192103,79
1263,126302,167
0255,025502,97
1659,165902,213
0769,076900,202
0405,040502,174
1489,148900,473
1913,191300,84
1341,134100,56
0570,057004,111
1776,177601,1764
1492,149206,389
0094,009404,1032
1574,157403,490
0550,055004,85
0023,002300,90
1318,131803,77
1789,178900,1308
1919,191900,242
1013,101301,60
1548,154802,624
1886,188600,298
1158,115804,52
0405,040501,332
1558,155803,28
1595,159501,834
1148,114804,294
0151,015100,1284
0996,099600,141
1115,111500,69
1198,119800,327
0244,024400,610
1875,187504,100
1925,192500,126
1558,155803,28
0386,038605,408
1285,128501,129
1480,148000,820
0370,037000,285
0788,078801,82
1509,150900,107
1565,156500,202
0175,017501,1165
1991,199103,75
0570,057004,666
1215,121503,2060
1322,132200,1292
1053,105300,672
1193,119305,408
0207,020700,1484
1903,190301,90
0725,072501,69
0052,005200,204
1789,178902,730
1001,100104,745
0129,012907,50
0399,039902,108
0416,041600,101
1421,142101,243
0079,007901,34
1223,122300,148
1207,120700,508
0358,035804,138
0690,069004,5464
1574,157403,98
0109,010905,63
1013,101300,3682
0663,066302,63
1788,178802,104
0013,001300,553
0129,012907,654
0751,075103,93
1684,168403,189
1525,152504,99
1610,161001,1122
0393,039303,124
1298,129803,1452
1193,119305,272
1717,171700,132
0171,017104,1185
1763,176305,386
1850,185002,91
1124,112400,64
0235,023501,81
1736,173603,201
0193,019301,83
0255,025502,97
0929,092901,354
0315,031501,1631
1525,152504,99
1482,148204,114
1501,150100,96
1471,147100,150
0341,034102,240
1435,143502,281
1110,111001,85
1889,188901,962
0623,062301,594
1053,105302,75
1263,126302,1002
1080,108004,720
0561,056105,474
0585,058501,151
0062,006201,234
0438,043802,511
0423,042305,132
1527,152705,184
1644,164402,441
1215,121503,1030
1771,177104,83
0760,076001,54
0477,047701,24
1716,171603,430
0405,040501,332
0844,084400,382
0094,009404,172
0854,085400,525
0518,051802,419
1994,199404,532
0178,017803,243
0407,040704,193
0904,090400,612
0728,072803,981
1919,191900,2976
0179,017901,146
1341,134100,56
1889,188901,962
0605,060502,197
1334,133400,222
1108,110801,605
1221,122103,5898
1444,144403,1195
0713,071300,1116
0786,078602,109
0951,095102,101
1487,148704,991
1902,190200,108
1327,132705,117
1033,103300,569
1919,191900,496
1565,156500,202
0235,023501,167
1353,135300,85
1811,181100,75
1558,155803,168
0318,031803,581
0068,006801,1945
1525,152504,99
1501,150100,96
0109,010905,315
1176,117604,135
0736,073600,368
1136,113600,342
1720,172003,2150
1021,102101,720
0934,093400,49
0712,071201,114
0208,020801,395
0904,090400,102
1850,185002,455
1261,126101,630
0934,093400,294
1595,159501,139
1117,111700,445
1341,134100,56
0048,004801,64
0080,008001,345
0121,012101,420
0824,082400,231
0471,047101,400
0591,059107,99
0605,060502,1182
0871,087101,1218
1083,108300,646
1033,103300,569
1496,149602,804
0931,093101,99
0189,018903,116
0371,037101,715
0482,048203,163
0542,054202,282
0038,003805,147
1107,110702,151
1649,164901,810
0061,006101,79
0104,010401,76
1682,168200,605
0934,093400,60
1595,159501,291
1991,199103,75
0751,075103,735
0471,047104,2970
1083,108300,1938
0263,026304,186
1725,172506,846
0670,067001,114
1083,108300,323
1378,137804,261
0120,012000,965
1148,114803,90
0621,062100,175
0019,001902,115
0621,062100,175
1908,190802,80
0423,042305,132
1862,186200,257
0952,095201,430
0235,023501,236
0482,048203,163
1505,150502,642
0191,019100,1360
1558,155803,28
0823,082303,1760
0438,043802,511
0175,017505,67
1405,140503,274
1468,146801,1155
0561,056105,158
0585,058501,151
1032,103200,336
0550,055004,85
1489,148900,2838
0244,024400,122
0542,054202,1410
1021,102101,120
1151,115101,675
0052,005200,204
1383,138301,377
0054,005401,411
0463,046307,1875
1137,113701,127
0104,010401,76
0569,056902,308
1570,157004,159
0175,017501,233
1409,140900,84
1668,166803,114
0956,095603,42
0799,079901,290
0523,052300,1990
1610,161001,254
0152,015200,297
0338,033801,55
1714,171400,198
0506,050602,586
1261,126101,630
1143,114302,165
1057,105702,521
0338,033802,354
0112,011201,122
0524,052400,76
1908,190802,80
1568,156801,180
0506,050602,586
1974,197403,176
1896,189601,118
0376,037601,127
1484,148401,68
1755,175504,399
0193,019301,83
1015,101501,399
0192,019200,328
1668,166803,798
1259,125904,98
1883,188302,272
0147,014700,500
1383,138301,377
1287,128703,284
0701,070100,524
0713,071300,558
0518,051802,419
0227,022700,125
1421,142101,1458
1662,166204,275
1862,186200,1542
1880,188002,150
1729,172900,92
0109,010905,63
0690,069004,6830
0690,069004,1366
0054,005401,411
1383,138301,377
1659,165902,1278
0268,026800,363
1021,102100,60
1378,137803,795
0556,055600,516
1776,177601,102
1487,148704,103
1315,131504,63
1472,147200,420
1763,176305,54
1378,137803,56
1889,188901,123
0550,055003,535
1974,197403,81
1021,102100,54
0358,035804,90
0536,053604,87
1336,133600,335
1310,131000,123
0175,017501,380
0679,067905,159
0471,047104,104
0151,015100,99
1032,103200,92
1714,171400,99
0189,018903,116
0578,057800,456
1898,189803,99
1310,131000,123
1771,177104,83
1133,113302,106
0346,034600,108
1100,110001,378
1487,148704,103
1310,131000,123
1033,103300,100
0506,050602,71
0894,089401,115
0616,061601,124
1765,176502,280
0728,072803,183
0104,010402,220
1157,115702,570
0370,037000,57
0675,067503,666
1444,144403,304
0472,047200,108
0744,074400,110
1221,122103,54
1124,112402,111
1674,167405,70
0318,031803,83
1421,142101,117
1137,113701,762
1068,106801,122
1215,121503,485
0394,039401,93
0951,095102,101
1763,176305,54
1736,173603,504
1908,190802,240
1310,131000,123
1021,102101,51
1117,111700,89
0153,015302,72
1361,136102,83
1193,119305,340
1755,175504,83
0188,018800,103
0358,035804,90
0175,017501,76
0126,012600,65
0109,010905,63
1484,148401,68
0140,014000,84
1376,137605,77
1523,152302,97
1369,136902,109
0518,051802,114
1489,148900,122
1431,143106,98
1417,141703,122
1705,170501,93
1336,133600,67
1725,172504,135
1361,136102,158
0295,029502,74
0315,031501,126
1364,136402,410
0361,036103,113
0777,077700,108
0171,017104,67
0171,017104,67
1894,189400,77
0143,014301,210
1896,189601,30
0530,053001,40
1291,129100,81
1772,177201,110
1013,101300,113
1765,176502,112
0188,018800,103
1869,186901,540
0729,072900,60
0171,017104,67
1632,163202,67
0129,012907,50
0193,019301,415
0565,056500,67
0856,085602,372
0393,039303,124
1336,133601,85
1725,172506,73
0777,077700,432
0605,060502,72
0013,001300,150
0308,030800,133
1170,117003,600
1579,157902,582
0266,026600,72
1193,119305,68
1175,117501,84
1431,143106,588
1896,189601,30
0302,030201,172
1484,148401,750
0707,070700,141
0107,010703,522
1083,108301,62
1812,181200,57
0617,061702,375
0376,037601,77
1720,172003,71
1158,115804,52
0189,018903,116
1175,117501,84
1818,181803,70
0477,047701,24
1067,106705,73
1501,150100,124
0939,093902,60
0134,013404,67
0713,071300,89
1223,122300,100
0191,019104,64
0542,054202,150
1347,134702,76
1515,151500,108
1895,189503,119
0191,019100,605
0018,001800,304
0120,012000,118
1327,132705,71
0266,026600,360
0694,069401,71
0227,022700,125
1523,152302,97
1291,129100,81
0623,062301,108
1151,115102,128
1409,140900,84
0013,001300,150
1705,170502,63
0109,010905,63
1886,188600,119
0189,018903,116
1489,148900,122
0189,018903,696
0367,036703,40
1801,180100,127
0134,013404,67
0266,026600,72
1296,129603,80
0121,012101,84
1644,164402,108
0191,019100,121
1298,129803,376
1175,117501,84
1991,199103,450
1472,147200,84
1198,119800,93
0179,017901,34
0678,067800,715
1117,111700,89
1705,170501,186
1804,180403,240
1747,174700,62
0570,057004,111
0894,089401,115
0175,017501,76
1361,136102,158
0085,008500,59
0590,059003,123
1705,170501,372
1755,175504,83
1198,119800,558
1880,188002,48
0799,079901,612
0773,077301,101
0869,086900,57
1221,122103,54
1765,176502,56
0617,061702,141
1431,143106,294
0108,010800,100
0405,040501,87
0376,037601,385
0617,061701,215
0807,080700,37
0707,070700,141
0052,005200,58
0147,014700,100
1516,151601,315
0547,054700,73
0605,060502,360
0854,085400,74
0140,014000,420
0506,050602,355
0485,048500,33
0338,033801,55
1854,185406,86
1943,194300,124
0714,071401,300
0844,084400,86
1527,152705,89
0108,010800,100
1508,150802,147
1258,125804,300
1248,124805,70
0052,005200,58
0678,067800,715
0263,026304,511
1293,129301,228
1632,163202,67
